target_coverage,result_dir,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
0.62,runs\e3_iwildcam\policy_grid_62,fixed,0.4390876586198032,0.7360659951859035,0.0350307307611413,0.0797807227633189,0.5609123413801967,42791
0.62,runs\e3_iwildcam\policy_grid_62,uncertainty_grid,0.4390876586198032,0.7360659951859035,0.0350307307611413,0.0797807227633189,0.5609123413801967,42791
0.62,runs\e3_iwildcam\policy_grid_62,uaat_monotone,0.4639059615339674,0.7653478535206002,0.0458507630109135,0.0988363306634426,0.5360940384660327,42791
0.63,runs\e3_iwildcam\policy_grid_63,fixed,0.4481783552616204,0.7457876656306233,0.0387932041784487,0.0865575138179163,0.5518216447383796,42791
0.63,runs\e3_iwildcam\policy_grid_63,uncertainty_grid,0.4481783552616204,0.7457876656306233,0.0387932041784487,0.0865575138179163,0.5518216447383796,42791
0.63,runs\e3_iwildcam\policy_grid_63,uaat_monotone,0.4687200579561122,0.7710499871468299,0.0479540090205884,0.1023084210001495,0.5312799420438877,42791
0.64,runs\e3_iwildcam\policy_grid_64,uncertainty_grid,0.4555864550956977,0.7538033698674955,0.0418779649926386,0.0919210053859964,0.5444135449043024,42791
0.64,runs\e3_iwildcam\policy_grid_64,fixed,0.4552592834941927,0.7552990114743755,0.0421116589937136,0.0925003849905035,0.5447407165058074,42791
0.64,runs\e3_iwildcam\policy_grid_64,uaat_monotone,0.4750999041854595,0.7793928629852072,0.0508985534341333,0.1071323167732415,0.5249000958145404,42791
0.65,runs\e3_iwildcam\policy_grid_65,uncertainty_grid,0.4621298871257975,0.7605804958986703,0.0445420766048935,0.0963843236409608,0.5378701128742025,42791
0.65,runs\e3_iwildcam\policy_grid_65,fixed,0.4630646631300975,0.7644364469164077,0.045500222009301,0.0982588947766843,0.5369353368699026,42791
0.65,runs\e3_iwildcam\policy_grid_65,uaat_monotone,0.4829286532214718,0.7932976560491691,0.0552452618541282,0.1143963222840551,0.5170713467785282,42791
0.66,runs\e3_iwildcam\policy_grid_66,uncertainty_grid,0.4696080951601972,0.7731999719567197,0.0485616134233834,0.1034088081612341,0.5303919048398027,42791
0.66,runs\e3_iwildcam\policy_grid_66,fixed,0.4698885279614872,0.7740880091608048,0.0487953074244584,0.1038444322872631,0.5301114720385127,42791
0.66,runs\e3_iwildcam\policy_grid_66,uaat_monotone,0.4903367530555491,0.8057535463064662,0.059218059872403,0.12077018396721,0.5096632469444509,42791
0.67,runs\e3_iwildcam\policy_grid_67,uncertainty_grid,0.477319997195672,0.7821971909981071,0.0519034376387558,0.1087392900856793,0.522680002804328,42791
0.67,runs\e3_iwildcam\policy_grid_67,fixed,0.4769694561940595,0.784066743006707,0.0522072398401533,0.1094561489465948,0.5230305438059405,42791
0.67,runs\e3_iwildcam\policy_grid_67,uaat_monotone,0.4999649458998387,0.8206632235750508,0.0641256338949779,0.1282602598859493,0.5000350541001612,42791
0.68,runs\e3_iwildcam\policy_grid_68,fixed,0.4869715594400691,0.8015236848870089,0.0576990488654156,0.1184854592571264,0.5130284405599308,42791
0.68,runs\e3_iwildcam\policy_grid_68,uncertainty_grid,0.4873221004416816,0.8016405318875465,0.0577925264658456,0.1185920491056442,0.5126778995583183,42791
0.68,runs\e3_iwildcam\policy_grid_68,uaat_monotone,0.5130985487602533,0.8441027318828725,0.0714402561286251,0.1392330114775004,0.4869014512397467,42791
0.69,runs\e3_iwildcam\policy_grid_69,fixed,0.4964595358837139,0.8175083545605384,0.0627935780888504,0.1264827716061005,0.5035404641162862,42791
0.69,runs\e3_iwildcam\policy_grid_69,uncertainty_grid,0.4964595358837139,0.8175083545605384,0.0627935780888504,0.1264827716061005,0.5035404641162862,42791
0.69,runs\e3_iwildcam\policy_grid_69,uaat_monotone,0.5217685962001355,0.8600874015564021,0.0763711995513075,0.146369866081426,0.4782314037998645,42791
0.7,runs\e3_iwildcam\policy_grid_70,uncertainty_grid,0.5064616391297235,0.8319272744268655,0.0676777827113178,0.1336286452565522,0.4935383608702764,42791
0.7,runs\e3_iwildcam\policy_grid_70,fixed,0.5092192283424084,0.8424902432754552,0.0703418943235727,0.1381367599816429,0.4907807716575916,42791
0.7,runs\e3_iwildcam\policy_grid_70,uaat_monotone,0.5271435582248604,0.8723563366128392,0.0798999789675399,0.1515715742341623,0.4728564417751396,42791
0.71,runs\e3_iwildcam\policy_grid_71,uncertainty_grid,0.5168376527774532,0.8536841859269473,0.0741043677408801,0.1433803581117742,0.4831623472225468,42791
0.71,runs\e3_iwildcam\policy_grid_71,fixed,0.5188006823864831,0.8587319763501671,0.07550653174733,0.1455405405405405,0.4811993176135168,42791
0.71,runs\e3_iwildcam\policy_grid_71,uaat_monotone,0.5314668972447477,0.8800682386483138,0.0823070271786123,0.1548676457655439,0.4685331027552523,42791
0.72,runs\e3_iwildcam\policy_grid_72,uncertainty_grid,0.5283587670304504,0.875581313827674,0.0807880161716248,0.1529037109115839,0.4716412329695496,42791
