policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.6,0.6030500000000001,0.04061,0.06768333333333333,0.4,200000
uncertainty_grid,0.6,0.6654,0.05308,0.08846666666666667,0.4,200000
fixed,0.6,0.667025,0.053405,0.08900833333333333,0.4,200000
