policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.76688,0.795395,0.112455,0.1466396307114542,0.23312,200000
fixed,0.79983,0.9083699999999999,0.14164,0.17708763112161335,0.20016999999999996,200000
uncertainty_grid,0.79983,0.9083699999999999,0.14164,0.17708763112161335,0.20016999999999996,200000
