policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.874475,0.24964999999999998,0.024825,0.028388461648417622,0.125525,40000
uaat_monotone,contrast,0.6314,0.5821000000000001,0.0427,0.06762749445676275,0.36860000000000004,40000
uaat_monotone,defocus_blur,0.680475,0.5074,0.037575,0.055218780998567175,0.31952499999999995,40000
uaat_monotone,elastic_transform,0.71335,0.472525,0.037175,0.05211326838157987,0.28664999999999996,40000
uaat_monotone,fog,0.780525,0.416975,0.0395,0.05060696326190705,0.21947499999999998,40000
uaat_monotone,frost,0.566825,0.6577999999999999,0.044925,0.07925726635204869,0.433175,40000
uaat_monotone,gaussian_blur,0.52115,0.684475,0.041125,0.07891202149093351,0.47885,40000
uaat_monotone,gaussian_noise,0.226525,0.9923500000000001,0.043775,0.19324577861163228,0.773475,40000
uaat_monotone,glass_blur,0.185325,0.9470500000000001,0.026475,0.14285714285714285,0.814675,40000
uaat_monotone,impulse_noise,0.3605,0.82075,0.03625,0.10055478502080444,0.6395,40000
uaat_monotone,jpeg_compression,0.65665,0.5614750000000001,0.043625,0.0664356963374705,0.34335000000000004,40000
uaat_monotone,motion_blur,0.5916,0.6592749999999999,0.050175,0.08481237322515213,0.4084,40000
uaat_monotone,pixelate,0.5976,0.655525,0.050625,0.08471385542168675,0.4024,40000
uaat_monotone,saturate,0.8425,0.298875,0.028275,0.03356083086053412,0.15749999999999997,40000
uaat_monotone,shot_noise,0.382075,0.87655,0.051725,0.1353791794804685,0.6179250000000001,40000
uaat_monotone,snow,0.6581,0.5753999999999999,0.0467,0.0709618598997113,0.3419,40000
uaat_monotone,spatter,0.732225,0.4679,0.040025,0.05466215985523575,0.267775,40000
uaat_monotone,speckle_noise,0.417625,0.8145,0.046425,0.11116432205926369,0.582375,40000
uaat_monotone,zoom_blur,0.575075,0.662675,0.04755,0.08268486719123593,0.424925,40000
