policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.40415040545909187,0.8190273655675259,0.04463555420532355,0.11044292818318492,0.5958495945409081,42791
