policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.931425,0.9540750000000001,0.044275,0.04753469146737526,0.06857500000000005,40000
uaat_monotone,contrast,0.716825,1.787675,0.075225,0.10494193143375301,0.28317499999999995,40000
uaat_monotone,defocus_blur,0.79115,1.75035,0.077075,0.09742147506793908,0.20884999999999998,40000
uaat_monotone,elastic_transform,0.842475,1.7785250000000001,0.08105,0.09620463515237841,0.15752500000000003,40000
uaat_monotone,fog,0.8786,1.6009,0.073975,0.08419644889597086,0.12139999999999995,40000
uaat_monotone,frost,0.7187,2.2913,0.1005,0.139835814665368,0.2813,40000
uaat_monotone,gaussian_blur,0.63705,2.10445,0.087075,0.1366847186249117,0.36295,40000
uaat_monotone,gaussian_noise,0.357475,2.694525,0.1026,0.28701307783761104,0.642525,40000
uaat_monotone,glass_blur,0.407325,2.8931750000000003,0.115025,0.2823912109494875,0.5926750000000001,40000
uaat_monotone,impulse_noise,0.463225,2.058275,0.076075,0.16422904635976038,0.536775,40000
uaat_monotone,jpeg_compression,0.820025,2.2059749999999996,0.1013,0.12353281912136825,0.179975,40000
uaat_monotone,motion_blur,0.7664,2.5351,0.115075,0.1501500521920668,0.23360000000000003,40000
uaat_monotone,pixelate,0.6994,2.0816,0.08905,0.12732342007434944,0.3006,40000
uaat_monotone,saturate,0.936725,1.286775,0.061175,0.0653073207184606,0.06327499999999997,40000
uaat_monotone,shot_noise,0.4866,2.3929,0.093975,0.1931257706535142,0.5134000000000001,40000
uaat_monotone,snow,0.7946,2.0934,0.0944,0.11880191291215705,0.20540000000000003,40000
uaat_monotone,spatter,0.869375,1.875125,0.087225,0.10033069734004313,0.130625,40000
uaat_monotone,speckle_noise,0.555925,2.581575,0.106875,0.1922471556414984,0.444075,40000
uaat_monotone,zoom_blur,0.735825,2.414675,0.107525,0.1461284952264465,0.26417500000000005,40000
