policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.989075,0.7186750000000001,0.070775,0.07155675757652352,0.010924999999999963,40000
uaat_monotone,contrast,0.790025,1.335725,0.112575,0.14249549064903008,0.20997500000000002,40000
uaat_monotone,defocus_blur,0.868325,1.293675,0.1162,0.13382086200443383,0.131675,40000
uaat_monotone,elastic_transform,0.950425,1.3873250000000001,0.133775,0.14075282110634715,0.049575000000000036,40000
uaat_monotone,fog,0.936075,1.0801749999999999,0.101625,0.1085650188286195,0.06392500000000001,40000
uaat_monotone,frost,0.821325,1.723925,0.154525,0.1881411134447387,0.17867500000000003,40000
uaat_monotone,gaussian_blur,0.7196,1.5724,0.1292,0.17954419121734297,0.2804,40000
uaat_monotone,gaussian_noise,0.417125,1.961375,0.13785,0.33047647587653584,0.582875,40000
uaat_monotone,glass_blur,0.510375,2.213375,0.172375,0.33774185647807986,0.489625,40000
uaat_monotone,impulse_noise,0.548,1.6517499999999998,0.119975,0.2189324817518248,0.45199999999999996,40000
uaat_monotone,jpeg_compression,0.9158,1.57195,0.148775,0.16245359248744268,0.08420000000000005,40000
uaat_monotone,motion_blur,0.82165,1.6148500000000001,0.14365,0.1748311324773322,0.17835,40000
uaat_monotone,pixelate,0.756025,1.4257250000000001,0.118175,0.15631096855262722,0.24397500000000005,40000
uaat_monotone,saturate,0.990575,0.8886750000000001,0.087925,0.0887615778714383,0.009425000000000017,40000
uaat_monotone,shot_noise,0.5796,1.8796499999999998,0.145925,0.2517684610075914,0.4204,40000
uaat_monotone,snow,0.938725,1.746525,0.168525,0.17952542011771286,0.06127499999999997,40000
uaat_monotone,spatter,0.97935,1.4544000000000001,0.143375,0.14639812120283863,0.020649999999999946,40000
uaat_monotone,speckle_noise,0.61215,1.7366,0.134875,0.2203299844809279,0.38785000000000003,40000
uaat_monotone,zoom_blur,0.85025,1.8167499999999999,0.1667,0.19605998235812996,0.14975000000000005,40000
