uaat_target,baseline,baseline_target,uaat_coverage,baseline_coverage,coverage_gap,uaat_risk,baseline_risk,risk_delta_baseline_minus_uaat,risk_reduction_pct,uaat_wrong_auto_rate,baseline_wrong_auto_rate,wrong_auto_delta,uaat_auto_error_rate,baseline_auto_error_rate,uaat_defer_rate,baseline_defer_rate,n
0.71,uncertainty_grid,0.62,0.6395534290271132,0.6371610845295056,0.0023923444976076125,3.69377990430622,3.648325358851675,-0.04545454545454497,-1.245901639344249,0.3333333333333333,0.328548644338118,-0.004784688995215336,0.5211970074812967,0.5156445556946183,0.3604465709728868,0.3628389154704944,1254
0.72,fixed,0.63,0.6467304625199362,0.6539074960127592,0.0071770334928230595,3.734449760765551,3.735247208931419,0.0007974481658679089,0.021349274124644702,0.3381180223285486,0.3389154704944178,0.0007974481658691857,0.5228113440197287,0.5182926829268293,0.3532695374800638,0.3460925039872408,1254
0.72,uncertainty_grid,0.63,0.6467304625199362,0.6539074960127592,0.0071770334928230595,3.734449760765551,3.735247208931419,0.0007974481658679089,0.021349274124644702,0.3381180223285486,0.3389154704944178,0.0007974481658691857,0.5228113440197287,0.5182926829268293,0.3532695374800638,0.3460925039872408,1254
0.73,fixed,0.64,0.6618819776714514,0.6682615629984051,0.006379585326953707,3.814992025518341,3.824561403508772,0.009569377990430894,0.25020850708924813,0.3476874003189792,0.3492822966507177,0.0015948963317384823,0.5253012048192771,0.522673031026253,0.3381180223285486,0.3317384370015949,1254
0.73,uncertainty_grid,0.64,0.6618819776714514,0.6682615629984051,0.006379585326953707,3.814992025518341,3.824561403508772,0.009569377990430894,0.25020850708924813,0.3476874003189792,0.3492822966507177,0.0015948963317384823,0.5253012048192771,0.522673031026253,0.3381180223285486,0.3317384370015949,1254
0.74,fixed,0.64,0.664274322169059,0.6682615629984051,0.003987240829346095,3.8285486443381176,3.824561403508772,-0.003987240829345762,-0.10425354462050844,0.3492822966507177,0.3492822966507177,0.0,0.5258103241296519,0.522673031026253,0.335725677830941,0.3317384370015949,1254
0.74,uncertainty_grid,0.64,0.664274322169059,0.6682615629984051,0.003987240829346095,3.8285486443381176,3.824561403508772,-0.003987240829345762,-0.10425354462050844,0.3492822966507177,0.3492822966507177,0.0,0.5258103241296519,0.522673031026253,0.335725677830941,0.3317384370015949,1254
0.75,fixed,0.65,0.6698564593301436,0.6698564593301436,0.0,3.8548644338118025,3.8309409888357258,-0.02392344497607679,-0.6244796003330619,0.3524720893141946,0.3500797448165869,-0.0023923444976077235,0.5261904761904762,0.5226190476190476,0.3301435406698564,0.3301435406698564,1254
0.75,uncertainty_grid,0.65,0.6698564593301436,0.6698564593301436,0.0,3.8548644338118025,3.8309409888357258,-0.02392344497607679,-0.6244796003330619,0.3524720893141946,0.3500797448165869,-0.0023923444976077235,0.5261904761904762,0.5226190476190476,0.3301435406698564,0.3301435406698564,1254
0.76,fixed,0.66,0.6746411483253588,0.6778309409888357,0.0031897926634768536,3.889952153110048,3.878787878787879,-0.011164274322168932,-0.2878289473684178,0.3564593301435406,0.3556618819776714,-0.0007974481658691857,0.5283687943262412,0.5247058823529411,0.3253588516746412,0.3221690590111643,1254
0.76,uncertainty_grid,0.66,0.6746411483253588,0.6778309409888357,0.0031897926634768536,3.889952153110048,3.878787878787879,-0.011164274322168932,-0.2878289473684178,0.3564593301435406,0.3556618819776714,-0.0007974481658691857,0.5283687943262412,0.5247058823529411,0.3253588516746412,0.3221690590111643,1254
0.77,fixed,0.67,0.6802232854864434,0.682615629984051,0.0023923444976076125,3.924242424242424,3.9138755980861246,-0.010366826156299247,-0.2648736756316067,0.3604465709728867,0.3596491228070175,-0.0007974481658691857,0.52989449003517,0.5268691588785047,0.3197767145135566,0.317384370015949,1254
0.77,uncertainty_grid,0.67,0.6802232854864434,0.682615629984051,0.0023923444976076125,3.924242424242424,3.9138755980861246,-0.010366826156299247,-0.2648736756316067,0.3604465709728867,0.3596491228070175,-0.0007974481658691857,0.52989449003517,0.5268691588785047,0.3197767145135566,0.317384370015949,1254
0.78,fixed,0.68,0.6881977671451356,0.6905901116427432,0.0023923444976076125,3.9720893141945774,3.953748006379585,-0.018341307814992547,-0.4638967325534622,0.3660287081339713,0.3644338118022328,-0.0015948963317385378,0.5318655851680185,0.5277136258660509,0.3118022328548644,0.3094098883572568,1254
0.78,uncertainty_grid,0.68,0.6881977671451356,0.6905901116427432,0.0023923444976076125,3.9720893141945774,3.953748006379585,-0.018341307814992547,-0.4638967325534622,0.3660287081339713,0.3644338118022328,-0.0015948963317385378,0.5318655851680185,0.5277136258660509,0.3118022328548644,0.3094098883572568,1254
0.79,fixed,0.68,0.6929824561403509,0.6905901116427432,0.0023923444976077235,3.9912280701754383,3.953748006379585,-0.03748006379585345,-0.9479628882614003,0.3684210526315789,0.3644338118022328,-0.00398724082934615,0.5316455696202531,0.5277136258660509,0.3070175438596491,0.3094098883572568,1254
0.79,uncertainty_grid,0.68,0.6929824561403509,0.6905901116427432,0.0023923444976077235,3.9912280701754383,3.953748006379585,-0.03748006379585345,-0.9479628882614003,0.3684210526315789,0.3644338118022328,-0.00398724082934615,0.5316455696202531,0.5277136258660509,0.3070175438596491,0.3094098883572568,1254
0.8,fixed,0.69,0.7089314194577353,0.7113237639553429,0.0023923444976076125,4.047049441786284,4.084529505582138,0.03748006379585345,0.9176103084732568,0.3755980861244019,0.379585326953748,0.00398724082934615,0.5298087739032621,0.5336322869955157,0.2910685805422647,0.2886762360446571,1254
0.8,uncertainty_grid,0.69,0.7089314194577353,0.7113237639553429,0.0023923444976076125,4.047049441786284,4.084529505582138,0.03748006379585345,0.9176103084732568,0.3755980861244019,0.379585326953748,0.00398724082934615,0.5298087739032621,0.5336322869955157,0.2910685805422647,0.2886762360446571,1254
