policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.5589493117711668,0.9328597134911547,0.09836180505246431,0.17597625219499957,0.4410506882288332,42791
