policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.928125,0.280625,0.04175,0.044983164983164986,0.07187500000000002,40000
uaat_monotone,contrast,0.698125,0.640625,0.06775,0.09704565801253358,0.301875,40000
uaat_monotone,defocus_blur,0.74905,0.55245,0.0603,0.08050196916093719,0.25095,40000
uaat_monotone,elastic_transform,0.83405,0.5502,0.07685,0.09214075894730532,0.16595000000000004,40000
uaat_monotone,fog,0.8713,0.490575,0.072375,0.08306553425915299,0.12870000000000004,40000
uaat_monotone,frost,0.6746,0.736025,0.082125,0.12173880818262674,0.3254,40000
uaat_monotone,gaussian_blur,0.606775,0.7596,0.073275,0.12076140249680689,0.39322500000000005,40000
uaat_monotone,gaussian_noise,0.357475,1.171025,0.1057,0.2956850129379677,0.642525,40000
uaat_monotone,glass_blur,0.37935,1.124525,0.100775,0.2656517727692105,0.6206499999999999,40000
uaat_monotone,impulse_noise,0.44705,0.9054500000000001,0.0705,0.15770048093054467,0.55295,40000
uaat_monotone,jpeg_compression,0.78185,0.635775,0.083525,0.10682995459487114,0.21814999999999996,40000
uaat_monotone,motion_blur,0.722725,0.752275,0.095,0.13144695423570515,0.27727500000000005,40000
uaat_monotone,pixelate,0.679775,0.7307250000000001,0.0821,0.12077525651870104,0.320225,40000
uaat_monotone,saturate,0.89785,0.32702499999999995,0.044975,0.05009188617252325,0.10214999999999996,40000
uaat_monotone,shot_noise,0.48295,0.9919250000000001,0.094975,0.1966559685267626,0.51705,40000
uaat_monotone,snow,0.7826,0.666275,0.089775,0.11471377459749553,0.21740000000000004,40000
uaat_monotone,spatter,0.849475,0.544775,0.07885,0.09282203714058683,0.15052500000000002,40000
uaat_monotone,speckle_noise,0.5171,0.91615,0.08665,0.16756913556372074,0.4829,40000
uaat_monotone,zoom_blur,0.686275,0.741225,0.0855,0.12458562529598192,0.31372500000000003,40000
