policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.944,0.29725000000000007,0.04825,0.05111228813559322,0.05600000000000005,40000
uaat_monotone,contrast,0.720525,0.657975,0.0757,0.10506228097567746,0.27947500000000003,40000
uaat_monotone,defocus_blur,0.791675,0.6007,0.078475,0.09912527236555405,0.20832499999999998,40000
uaat_monotone,elastic_transform,0.867325,0.5989249999999999,0.09325,0.10751448418989422,0.132675,40000
uaat_monotone,fog,0.926025,0.55635,0.096475,0.10418185254177803,0.07397500000000001,40000
uaat_monotone,frost,0.7179,0.7883500000000001,0.10125,0.14103635603844547,0.2821,40000
uaat_monotone,gaussian_blur,0.626975,0.7830250000000001,0.082,0.13078671398381117,0.37302500000000005,40000
uaat_monotone,gaussian_noise,0.365775,1.19385,0.111925,0.30599412206957827,0.634225,40000
uaat_monotone,glass_blur,0.3867,1.13405,0.10415,0.26933023015257307,0.6133,40000
uaat_monotone,impulse_noise,0.464,0.93525,0.07985,0.1720905172413793,0.536,40000
uaat_monotone,jpeg_compression,0.81425,0.6737500000000001,0.0976,0.11986490635554191,0.18574999999999997,40000
uaat_monotone,motion_blur,0.753825,0.790675,0.1089,0.14446323748880707,0.24617500000000003,40000
uaat_monotone,pixelate,0.69875,0.757375,0.091225,0.1305545617173524,0.30125,40000
uaat_monotone,saturate,0.942475,0.36865000000000003,0.062225,0.06602297143160296,0.05752500000000005,40000
uaat_monotone,shot_noise,0.501,1.01925,0.10405,0.20768463073852295,0.499,40000
uaat_monotone,snow,0.77785,0.65765,0.0871,0.11197531657774636,0.22214999999999996,40000
uaat_monotone,spatter,0.850875,0.54375,0.078925,0.09275745556045248,0.14912499999999995,40000
uaat_monotone,speckle_noise,0.553175,0.968825,0.1044,0.18872870249017037,0.446825,40000
uaat_monotone,zoom_blur,0.730825,0.784425,0.10305,0.1410050285636096,0.26917500000000005,40000
