policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.8006379585326954,4.625199362041467,0.44258373205741625,0.5527888446215139,0.19936204146730463,1254
fixed,0.9505582137161085,5.886762360446571,0.583732057416268,0.6140939597315436,0.04944178628389151,1254
uncertainty_grid,0.9505582137161085,5.886762360446571,0.583732057416268,0.6140939597315436,0.04944178628389151,1254
