policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.903275,0.16362499999999996,0.03345,0.03703191165481166,0.09672499999999995,40000
uaat_monotone,contrast,0.66755,0.44445,0.056,0.0838888472773575,0.33245,40000
uaat_monotone,defocus_blur,0.710025,0.382675,0.04635,0.06527939157071934,0.289975,40000
uaat_monotone,elastic_transform,0.766375,0.33952499999999997,0.05295,0.06909150220192464,0.23362499999999997,40000
uaat_monotone,fog,0.809625,0.28522499999999995,0.047425,0.05857650146672842,0.19037499999999996,40000
uaat_monotone,frost,0.621475,0.500475,0.060975,0.09811335934671547,0.378525,40000
uaat_monotone,gaussian_blur,0.5624,0.55255,0.057475,0.10219594594594594,0.4376,40000
uaat_monotone,gaussian_noise,0.299925,0.856125,0.078025,0.2601483704259398,0.700075,40000
uaat_monotone,glass_blur,0.287375,0.832875,0.060125,0.2092214006089604,0.7126250000000001,40000
uaat_monotone,impulse_noise,0.4108,0.70305,0.056925,0.13857108081791625,0.5892,40000
uaat_monotone,jpeg_compression,0.719825,0.40267499999999995,0.06125,0.08509012607230924,0.28017499999999995,40000
uaat_monotone,motion_blur,0.655775,0.48507500000000003,0.070425,0.10739201707902864,0.344225,40000
uaat_monotone,pixelate,0.6381,0.49224999999999997,0.065175,0.10213916314057357,0.3619,40000
uaat_monotone,saturate,0.8743,0.19795000000000001,0.036125,0.04131876930115521,0.12570000000000003,40000
uaat_monotone,shot_noise,0.440875,0.713425,0.07715,0.1749929118230791,0.559125,40000
uaat_monotone,snow,0.70125,0.41605,0.05865,0.08363636363636363,0.29874999999999996,40000
uaat_monotone,spatter,0.774725,0.329675,0.0522,0.06737874729742813,0.225275,40000
uaat_monotone,speckle_noise,0.470325,0.665525,0.067925,0.1444214107266252,0.529675,40000
uaat_monotone,zoom_blur,0.63685,0.49849999999999994,0.067675,0.1062652115882861,0.36315,40000
