policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.5234044542076605,1.5864083568974783,0.11098128111051389,0.21203732642764656,0.47659554579233954,42791
