seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,0.65,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_65,5:1,5,1,fixed,0.6489263157894737,0.7195802631578947,0.0737013157894736,0.11357424409551,0.3510736842105263,760000
2,0.66,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_66,5:1,5,1,uaat_monotone,0.6532263157894737,0.6802473684210526,0.0666947368421052,0.1021005051847912,0.3467736842105263,760000
2,0.66,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_66,5:1,5,1,uncertainty_grid,0.6592828947368421,0.7291315789473685,0.0776828947368421,0.1178293800081827,0.3407171052631579,760000
2,0.66,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_66,5:1,5,1,fixed,0.6592421052631579,0.7310736842105263,0.0780631578947368,0.1184134891741713,0.3407578947368421,760000
2,0.67,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_67,5:1,5,1,uaat_monotone,0.6600052631578948,0.6873368421052631,0.0694684210526315,0.1052543440642419,0.3399947368421052,760000
2,0.67,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_67,5:1,5,1,uncertainty_grid,0.6693368421052631,0.7408078947368422,0.082028947368421,0.1225525657760234,0.3306631578947369,760000
2,0.67,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_67,5:1,5,1,fixed,0.6694736842105263,0.7422894736842105,0.0823526315789473,0.1230110062893081,0.3305263157894736,760000
2,0.68,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_68,5:1,5,1,uaat_monotone,0.66745,0.695253947368421,0.0725407894736842,0.10868348112021,0.33255,760000
2,0.68,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_68,5:1,5,1,uncertainty_grid,0.6798565789473684,0.7532026315789474,0.0866118421052631,0.1273972258080748,0.3201434210526316,760000
2,0.68,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_68,5:1,5,1,fixed,0.6796605263157894,0.7537473684210526,0.0866815789473684,0.1275365797940922,0.3203394736842105,760000
2,0.69,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_69,5:1,5,1,uaat_monotone,0.6744092105263157,0.7032289473684211,0.0755276315789473,0.1119908067684971,0.3255907894736842,760000
