policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.6093103690028276,1.3011614591853429,0.1820943656376341,0.2988532198059295,0.39068963099717235,42791
