policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.22727272727272727,1.0757575757575757,0.015151515151515152,0.06666666666666667,0.7727272727272727,66
uaat_monotone,cable,0.44166666666666665,3.8916666666666666,0.16666666666666666,0.37735849056603776,0.5583333333333333,120
uaat_monotone,capsule,0.23809523809523808,3.6190476190476186,0.14285714285714285,0.6,0.7619047619047619,105
uaat_monotone,carpet,0.15053763440860216,2.56989247311828,0.08602150537634409,0.5714285714285714,0.8494623655913979,93
uaat_monotone,grid,0.6507936507936508,9.555555555555555,0.4603174603174603,0.7073170731707317,0.3492063492063492,63
uaat_monotone,hazelnut,0.3522727272727273,1.3295454545454546,0.03409090909090909,0.0967741935483871,0.6477272727272727,88
uaat_monotone,leather,0.0,1.0,0.0,0.0,1.0,100
uaat_monotone,metal_nut,0.08695652173913043,1.7826086956521738,0.043478260869565216,0.5,0.9130434782608696,92
uaat_monotone,pill,0.43283582089552236,6.835820895522389,0.31343283582089554,0.7241379310344828,0.5671641791044777,134
uaat_monotone,screw,0.5234375,6.7265625,0.3125,0.5970149253731343,0.4765625,128
uaat_monotone,tile,0.3333333333333333,1.956989247311828,0.06451612903225806,0.1935483870967742,0.6666666666666667,93
uaat_monotone,toothbrush,0.3235294117647059,1.8529411764705883,0.058823529411764705,0.18181818181818182,0.6764705882352942,34
uaat_monotone,transistor,0.5625,1.6875,0.0625,0.1111111111111111,0.4375,80
uaat_monotone,wood,0.047619047619047616,1.2698412698412698,0.015873015873015872,0.3333333333333333,0.9523809523809523,63
uaat_monotone,zipper,0.10743801652892562,1.0578512396694215,0.008264462809917356,0.07692307692307693,0.8925619834710744,121
