policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.7248803827751196,1.047049441786284,0.38596491228070173,0.5324532453245324,0.27511961722488043,1254
fixed,0.7304625199362041,1.0558213716108453,0.39314194577352474,0.5382096069868996,0.26953748006379585,1254
uncertainty_grid,0.7304625199362041,1.0558213716108453,0.39314194577352474,0.5382096069868996,0.26953748006379585,1254
