policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.5963768115942029,3.8021739130434784,0.3398550724637681,0.5698663426488457,0.40362318840579714,1380
fixed,0.827536231884058,5.7449275362318835,0.5572463768115942,0.6733800350262698,0.172463768115942,1380
uncertainty_grid,0.827536231884058,5.7449275362318835,0.5572463768115942,0.6733800350262698,0.172463768115942,1380
