policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.881675,0.38632500000000003,0.0268,0.030396688122040435,0.11832500000000001,40000
fixed,contrast,0.73495,1.1740499999999998,0.0909,0.12368188312130077,0.26505,40000
fixed,defocus_blur,0.75525,0.89875,0.0654,0.08659384309831182,0.24475000000000002,40000
fixed,elastic_transform,0.771625,0.778625,0.055025,0.07131054592580593,0.228375,40000
fixed,fog,0.8319,0.7353500000000001,0.056725,0.06818728212525543,0.16810000000000003,40000
fixed,frost,0.68755,1.2129500000000002,0.09005,0.13097229292415097,0.31245,40000
fixed,gaussian_blur,0.665225,1.4395250000000002,0.110475,0.166071629899658,0.33477500000000004,40000
fixed,gaussian_noise,0.544025,2.7602249999999997,0.230425,0.4235559027618216,0.455975,40000
fixed,glass_blur,0.484175,2.086825,0.1571,0.32446945835699903,0.515825,40000
fixed,impulse_noise,0.5589,1.9013499999999999,0.146025,0.2612721417069243,0.44110000000000005,40000
fixed,jpeg_compression,0.7303,0.9117,0.0642,0.08790907846090648,0.26970000000000005,40000
fixed,motion_blur,0.70845,1.2113,0.091975,0.12982567577104948,0.29155,40000
fixed,pixelate,0.712925,1.323075,0.1036,0.14531682855840375,0.28707499999999997,40000
fixed,saturate,0.86135,0.4604000000000001,0.032175,0.0373541533639055,0.13865000000000005,40000
fixed,shot_noise,0.584575,1.9894250000000002,0.1574,0.2692554419877689,0.41542500000000004,40000
fixed,snow,0.7312,0.9572999999999999,0.06885,0.09416028446389496,0.26880000000000004,40000
fixed,spatter,0.7848,0.7686999999999999,0.05535,0.07052752293577981,0.21519999999999995,40000
fixed,speckle_noise,0.58605,1.7112,0.129725,0.2213548332053579,0.41395000000000004,40000
fixed,zoom_blur,0.690925,1.206325,0.089725,0.12986214133227195,0.309075,40000
