policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.2878787878787879,1.0151515151515151,0.06060606060606061,0.21052631578947367,0.7121212121212122,66
uaat_monotone,cable,0.7833333333333333,2.216666666666667,0.4,0.5106382978723404,0.21666666666666667,120
uaat_monotone,capsule,0.44761904761904764,2.123809523809524,0.3142857142857143,0.7021276595744681,0.5523809523809524,105
uaat_monotone,carpet,0.6559139784946236,2.4408602150537635,0.41935483870967744,0.639344262295082,0.34408602150537637,93
uaat_monotone,grid,0.8888888888888888,3.444444444444444,0.6666666666666666,0.75,0.11111111111111116,63
uaat_monotone,hazelnut,0.4431818181818182,1.0681818181818183,0.10227272727272728,0.23076923076923078,0.5568181818181819,88
uaat_monotone,leather,0.45,1.5,0.19,0.4222222222222222,0.55,100
uaat_monotone,metal_nut,0.5217391304347826,2.217391304347826,0.34782608695652173,0.6666666666666666,0.4782608695652174,92
uaat_monotone,pill,0.4626865671641791,2.291044776119403,0.35074626865671643,0.7580645161290323,0.5373134328358209,134
uaat_monotone,screw,0.765625,2.7734375,0.5078125,0.6632653061224489,0.234375,128
uaat_monotone,tile,0.45161290322580644,1.4086021505376345,0.17204301075268819,0.38095238095238093,0.5483870967741935,93
uaat_monotone,toothbrush,0.5,1.5294117647058822,0.20588235294117646,0.4117647058823529,0.5,34
uaat_monotone,transistor,0.8625,1.45,0.2625,0.30434782608695654,0.13749999999999996,80
uaat_monotone,wood,0.6031746031746031,2.2222222222222223,0.36507936507936506,0.6052631578947368,0.39682539682539686,63
uaat_monotone,zipper,0.38016528925619836,1.5702479338842976,0.19008264462809918,0.5,0.6198347107438016,121
