policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.991275,0.3661,0.071475,0.07210410834531285,0.008724999999999983,40000
uaat_monotone,contrast,0.83305,0.835325,0.133675,0.1604645579497029,0.16695000000000004,40000
uaat_monotone,defocus_blur,0.9193,0.814825,0.146825,0.15971391275970848,0.0807,40000
uaat_monotone,elastic_transform,0.991075,0.8042999999999999,0.159075,0.16050752970259566,0.00892499999999996,40000
uaat_monotone,fog,0.998725,0.697275,0.1392,0.13937770657588425,0.0012750000000000261,40000
uaat_monotone,frost,0.924625,1.16625,0.218175,0.23596052453697444,0.07537499999999997,40000
uaat_monotone,gaussian_blur,0.748825,0.9726750000000001,0.1443,0.19270189964277368,0.25117500000000004,40000
uaat_monotone,gaussian_noise,0.4926,1.419275,0.182375,0.370229395046691,0.5074000000000001,40000
uaat_monotone,glass_blur,0.72,1.807375,0.305475,0.4242708333333333,0.28,40000
uaat_monotone,impulse_noise,0.599125,1.146625,0.14915,0.24894638013770082,0.400875,40000
uaat_monotone,jpeg_compression,0.96825,0.928625,0.179375,0.1852569067906016,0.031749999999999945,40000
uaat_monotone,motion_blur,0.9486,1.1263999999999998,0.215,0.22664979970482818,0.0514,40000
uaat_monotone,pixelate,0.831325,0.9838,0.163025,0.19610260728355336,0.16867500000000002,40000
uaat_monotone,saturate,0.985375,0.43025,0.083125,0.08435874667004947,0.014624999999999999,40000
uaat_monotone,shot_noise,0.647525,1.2756,0.184625,0.285124126481603,0.352475,40000
uaat_monotone,snow,0.969925,0.9664499999999999,0.187275,0.19308193932520556,0.030074999999999963,40000
uaat_monotone,spatter,0.995175,0.76945,0.152925,0.15366644057577813,0.004824999999999968,40000
uaat_monotone,speckle_noise,0.665925,1.1689500000000002,0.166975,0.25074144986297253,0.334075,40000
uaat_monotone,zoom_blur,0.9286,1.1346500000000002,0.21265,0.22900064613396512,0.07140000000000002,40000
