policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.5999859783599355,1.0150966324694446,0.123016522165876,0.20503232842564462,0.4000140216400645,42791
