policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.4530625598840878,0.6815451847351077,0.0673038723095978,0.1485531541754784,0.5469374401159122,42791
