seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
1,0.4,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_40,10:1,10,1,uaat_monotone,0.3165869218500797,1.9992025518341308,0.131578947368421,0.4156171284634761,0.6834130781499203,1254
1,0.4,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_40,10:1,10,1,fixed,0.4218500797448166,2.507974481658692,0.1929824561403508,0.4574669187145557,0.5781499202551834,1254
1,0.4,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_40,10:1,10,1,uncertainty_grid,0.4218500797448166,2.507974481658692,0.1929824561403508,0.4574669187145557,0.5781499202551834,1254
1,0.41,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_41,10:1,10,1,uaat_monotone,0.3173843700159489,1.990430622009569,0.1307814992025518,0.4120603015075377,0.6826156299840511,1254
1,0.41,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_41,10:1,10,1,fixed,0.4465709728867623,2.602870813397129,0.2049441786283891,0.4589285714285714,0.5534290271132376,1254
1,0.41,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_41,10:1,10,1,uncertainty_grid,0.4465709728867623,2.602870813397129,0.2049441786283891,0.4589285714285714,0.5534290271132376,1254
1,0.42,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_42,10:1,10,1,uaat_monotone,0.3197767145135566,2.003987240829346,0.1323763955342902,0.4139650872817955,0.6802232854864434,1254
1,0.42,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_42,10:1,10,1,fixed,0.4545454545454545,2.6347687400318978,0.2089314194577352,0.4596491228070175,0.5454545454545454,1254
1,0.42,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_42,10:1,10,1,uncertainty_grid,0.4545454545454545,2.6347687400318978,0.2089314194577352,0.4596491228070175,0.5454545454545454,1254
1,0.43,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_43,10:1,10,1,uaat_monotone,0.34688995215311,2.1044657097288675,0.1451355661881977,0.4183908045977011,0.65311004784689,1254
1,0.43,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_43,10:1,10,1,fixed,0.4633173843700159,2.6658692185007977,0.2129186602870813,0.459552495697074,0.536682615629984,1254
1,0.43,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_43,10:1,10,1,uncertainty_grid,0.4633173843700159,2.6658692185007977,0.2129186602870813,0.459552495697074,0.536682615629984,1254
1,0.44,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_44,10:1,10,1,uaat_monotone,0.3755980861244019,2.267145135566188,0.164274322169059,0.4373673036093418,0.6244019138755981,1254
1,0.44,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_44,10:1,10,1,fixed,0.4728867623604466,2.7280701754385963,0.2200956937799043,0.4654300168634064,0.5271132376395534,1254
1,0.44,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_44,10:1,10,1,uncertainty_grid,0.4728867623604466,2.7280701754385963,0.2200956937799043,0.4654300168634064,0.5271132376395534,1254
1,0.45,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_45,10:1,10,1,uaat_monotone,0.3620414673046252,2.2727272727272725,0.1634768740031898,0.4515418502202643,0.6379585326953747,1254
1,0.45,runs_seed3\e2_mvtec_loco\seed_01\policy_grid_45,10:1,10,1,fixed,0.485645933014354,2.7791068580542264,0.226475279106858,0.4663382594417077,0.5143540669856459,1254
