policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.965825,0.33504999999999996,0.060175,0.06230424766391427,0.034174999999999955,40000
uaat_monotone,contrast,0.74265,0.698225,0.088175,0.11873022285060257,0.25734999999999997,40000
uaat_monotone,defocus_blur,0.79915,0.60285,0.0804,0.10060689482575236,0.20084999999999997,40000
uaat_monotone,elastic_transform,0.9147,0.65605,0.11415,0.12479501475893735,0.08530000000000004,40000
uaat_monotone,fog,0.90625,0.5251250000000001,0.086275,0.0952,0.09375,40000
uaat_monotone,frost,0.732575,0.8034250000000001,0.1072,0.1463331399515408,0.267425,40000
uaat_monotone,gaussian_blur,0.656,0.8278749999999999,0.096775,0.14752286585365854,0.344,40000
uaat_monotone,gaussian_noise,0.380825,1.2058,0.117325,0.30808113963106415,0.619175,40000
uaat_monotone,glass_blur,0.44605,1.2333249999999998,0.135875,0.30461831633224973,0.5539499999999999,40000
uaat_monotone,impulse_noise,0.483125,0.954,0.087425,0.18095730918499353,0.516875,40000
uaat_monotone,jpeg_compression,0.838375,0.712125,0.1101,0.13132548084091247,0.16162500000000002,40000
uaat_monotone,motion_blur,0.8078,0.868075,0.135175,0.16733721218123299,0.19220000000000004,40000
uaat_monotone,pixelate,0.7116,0.7662749999999999,0.095575,0.13431000562113546,0.2884,40000
uaat_monotone,saturate,0.953275,0.3926,0.069175,0.07256562901576145,0.046725000000000017,40000
uaat_monotone,shot_noise,0.5081,1.0181499999999999,0.10525,0.20714426294036606,0.4919,40000
uaat_monotone,snow,0.7997,0.6839250000000001,0.096725,0.12095160685256971,0.20030000000000003,40000
uaat_monotone,spatter,0.90875,0.61775,0.1053,0.11587345254470427,0.09125000000000005,40000
uaat_monotone,speckle_noise,0.569525,1.001725,0.11425,0.20060576796453183,0.43047500000000005,40000
uaat_monotone,zoom_blur,0.756975,0.825775,0.11655,0.15396809670068365,0.24302500000000005,40000
