policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.5072561987333785,1.5018344979084386,0.10090906966418171,0.19893117110476366,0.49274380126662154,42791
