policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.8016,0.260525,0.012425,0.015500249500998004,0.19840000000000002,40000
fixed,contrast,0.6036,0.5917749999999999,0.039075,0.06473658051689861,0.3964,40000
fixed,defocus_blur,0.635075,0.5049250000000001,0.028,0.04408928079360706,0.36492500000000005,40000
fixed,elastic_transform,0.639575,0.4788,0.023675,0.037016768948129615,0.360425,40000
fixed,fog,0.729725,0.4166500000000001,0.029275,0.0401178526157114,0.27027500000000004,40000
fixed,frost,0.53625,0.6563749999999999,0.038525,0.07184149184149184,0.46375,40000
fixed,gaussian_blur,0.513525,0.7093499999999999,0.044575,0.08680200574460835,0.486475,40000
fixed,gaussian_noise,0.352675,1.2139499999999999,0.113325,0.32132983625150635,0.6473249999999999,40000
fixed,glass_blur,0.29005,1.01645,0.0613,0.2113428719186347,0.7099500000000001,40000
fixed,impulse_noise,0.3821,0.88215,0.05285,0.13831457733577598,0.6179,40000
fixed,jpeg_compression,0.59135,0.5557749999999999,0.029425,0.04975902595755475,0.40864999999999996,40000
fixed,motion_blur,0.5641,0.65565,0.04395,0.07791171778053536,0.43589999999999995,40000
fixed,pixelate,0.5759,0.669475,0.049075,0.08521444695259593,0.42410000000000003,40000
fixed,saturate,0.768525,0.305475,0.0148,0.01925766891122605,0.231475,40000
fixed,shot_noise,0.415675,0.945075,0.07215,0.17357310398749023,0.584325,40000
fixed,snow,0.59155,0.5677,0.03185,0.05384160256952075,0.40845,40000
fixed,spatter,0.657875,0.466625,0.0249,0.037849135474064224,0.342125,40000
fixed,speckle_noise,0.424025,0.8424750000000001,0.0533,0.12570013560521195,0.575975,40000
fixed,zoom_blur,0.532775,0.6646000000000001,0.039475,0.07409319130965229,0.467225,40000
