policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.2878787878787879,1.3181818181818183,0.06060606060606061,0.21052631578947367,0.7121212121212122,66
uaat_monotone,cable,0.475,2.275,0.175,0.3684210526315789,0.525,120
uaat_monotone,capsule,0.34285714285714286,2.9428571428571426,0.22857142857142856,0.6666666666666666,0.6571428571428571,105
uaat_monotone,carpet,0.21505376344086022,1.8602150537634408,0.10752688172043011,0.5,0.7849462365591398,93
uaat_monotone,grid,0.5079365079365079,4.301587301587301,0.38095238095238093,0.75,0.4920634920634921,63
uaat_monotone,hazelnut,0.375,1.0795454545454546,0.045454545454545456,0.12121212121212122,0.625,88
uaat_monotone,leather,0.23,1.37,0.06,0.2608695652173913,0.77,100
uaat_monotone,metal_nut,0.3804347826086957,3.2282608695652173,0.2608695652173913,0.6857142857142857,0.6195652173913043,92
uaat_monotone,pill,0.5671641791044776,4.761194029850746,0.43283582089552236,0.7631578947368421,0.4328358208955224,134
uaat_monotone,screw,0.5,3.546875,0.3046875,0.609375,0.5,128
uaat_monotone,tile,0.34408602150537637,1.3010752688172043,0.06451612903225806,0.1875,0.6559139784946236,93
uaat_monotone,toothbrush,0.20588235294117646,0.7941176470588236,0.0,0.0,0.7941176470588236,34
uaat_monotone,transistor,0.775,2.1,0.1875,0.24193548387096775,0.22499999999999998,80
uaat_monotone,wood,0.15873015873015872,1.6349206349206349,0.07936507936507936,0.5,0.8412698412698413,63
uaat_monotone,zipper,0.14049586776859505,1.1900826446280992,0.03305785123966942,0.23529411764705882,0.859504132231405,121
