policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.25757575757575757,0.8939393939393939,0.030303030303030304,0.11764705882352941,0.7424242424242424,66
uaat_monotone,cable,0.6916666666666667,1.9333333333333333,0.325,0.46987951807228917,0.30833333333333335,120
uaat_monotone,capsule,0.2761904761904762,1.580952380952381,0.17142857142857143,0.6206896551724138,0.7238095238095238,105
uaat_monotone,carpet,1.0,3.817204301075269,0.7634408602150538,0.7634408602150538,0.0,93
uaat_monotone,grid,0.9047619047619048,3.5079365079365084,0.6825396825396826,0.7543859649122807,0.09523809523809523,63
uaat_monotone,hazelnut,0.5340909090909091,1.3181818181818181,0.17045454545454544,0.3191489361702128,0.46590909090909094,88
uaat_monotone,leather,1.0,3.7,0.74,0.74,0.0,100
uaat_monotone,metal_nut,0.5652173913043478,2.391304347826087,0.391304347826087,0.6923076923076923,0.4347826086956522,92
uaat_monotone,pill,0.6417910447761194,2.8582089552238807,0.5,0.7790697674418605,0.35820895522388063,134
uaat_monotone,screw,0.6875,2.5390625,0.4453125,0.6477272727272727,0.3125,128
uaat_monotone,tile,0.3333333333333333,0.989247311827957,0.06451612903225806,0.1935483870967742,0.6666666666666667,93
uaat_monotone,toothbrush,0.35294117647058826,1.088235294117647,0.08823529411764706,0.25,0.6470588235294117,34
uaat_monotone,transistor,0.775,1.1625,0.1875,0.24193548387096775,0.22499999999999998,80
uaat_monotone,wood,0.5238095238095238,2.142857142857143,0.3333333333333333,0.6363636363636364,0.47619047619047616,63
uaat_monotone,zipper,0.3140495867768595,1.3471074380165289,0.1322314049586777,0.42105263157894735,0.6859504132231404,121
