policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.8993,0.4062,0.03055,0.033970866229289444,0.10070000000000001,40000
uaat_monotone,contrast,0.673825,0.886175,0.056,0.08310763180350982,0.326175,40000
uaat_monotone,defocus_blur,0.740175,0.828075,0.056825,0.07677238490897423,0.259825,40000
uaat_monotone,elastic_transform,0.805475,0.862775,0.066825,0.08296346876066917,0.19452499999999995,40000
uaat_monotone,fog,0.82885,0.71965,0.05485,0.06617602702539663,0.17115000000000002,40000
uaat_monotone,frost,0.6508,1.07145,0.072225,0.11097879532882605,0.34919999999999995,40000
uaat_monotone,gaussian_blur,0.57795,1.02105,0.0599,0.10364218357989445,0.42205000000000004,40000
uaat_monotone,gaussian_noise,0.328125,1.582125,0.091025,0.27740952380952383,0.671875,40000
uaat_monotone,glass_blur,0.31495,1.39405,0.0709,0.22511509763454515,0.6850499999999999,40000
uaat_monotone,impulse_noise,0.42695,1.19305,0.062,0.14521606745520552,0.5730500000000001,40000
uaat_monotone,jpeg_compression,0.7583,0.9792,0.07375,0.09725702228669392,0.24170000000000003,40000
uaat_monotone,motion_blur,0.683,1.107,0.079,0.11566617862371889,0.31699999999999995,40000
uaat_monotone,pixelate,0.659,1.0775,0.07365,0.11176024279210926,0.34099999999999997,40000
uaat_monotone,saturate,0.889275,0.5192249999999999,0.04085,0.04593629642124202,0.11072499999999996,40000
uaat_monotone,shot_noise,0.44955,1.34245,0.0792,0.17617617617617617,0.55045,40000
uaat_monotone,snow,0.736975,0.9740249999999999,0.0711,0.09647545710505784,0.26302499999999995,40000
uaat_monotone,spatter,0.82055,0.8512,0.067175,0.08186582170495399,0.17945,40000
uaat_monotone,speckle_noise,0.480325,1.227675,0.0708,0.14740019778275126,0.519675,40000
uaat_monotone,zoom_blur,0.665775,1.1044749999999999,0.077025,0.1156922383688183,0.334225,40000
