policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.36363636363636365,1.3181818181818181,0.13636363636363635,0.375,0.6363636363636364,66
uaat_monotone,cable,0.7833333333333333,2.216666666666667,0.4,0.5106382978723404,0.21666666666666667,120
uaat_monotone,capsule,0.780952380952381,3.266666666666667,0.6095238095238096,0.7804878048780488,0.21904761904761905,105
uaat_monotone,carpet,0.5591397849462365,2.1612903225806455,0.34408602150537637,0.6153846153846154,0.4408602150537635,93
uaat_monotone,grid,0.9841269841269841,3.5873015873015874,0.7142857142857143,0.7258064516129032,0.015873015873015928,63
uaat_monotone,hazelnut,0.7272727272727273,2.090909090909091,0.36363636363636365,0.5,0.2727272727272727,88
uaat_monotone,leather,0.47,1.6300000000000001,0.22,0.46808510638297873,0.53,100
uaat_monotone,metal_nut,0.7391304347826086,3.032608695652174,0.5543478260869565,0.75,0.26086956521739135,92
uaat_monotone,pill,0.8805970149253731,3.7761194029850746,0.7313432835820896,0.8305084745762712,0.11940298507462688,134
uaat_monotone,screw,0.9921875,3.6796875,0.734375,0.7401574803149606,0.0078125,128
uaat_monotone,tile,0.45161290322580644,1.4086021505376345,0.17204301075268819,0.38095238095238093,0.5483870967741935,93
uaat_monotone,toothbrush,0.6764705882352942,2.235294117647059,0.38235294117647056,0.5652173913043478,0.32352941176470584,34
uaat_monotone,transistor,0.85,1.4,0.25,0.29411764705882354,0.15000000000000002,80
uaat_monotone,wood,0.6349206349206349,2.349206349206349,0.3968253968253968,0.625,0.3650793650793651,63
uaat_monotone,zipper,0.7520661157024794,2.933884297520661,0.5371900826446281,0.7142857142857143,0.2479338842975206,121
