seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,0.4,runs_seed3\e3_iwildcam\seed_02\policy_grid_40,5:1,5,1,fixed,0.322754784884672,0.7547147764716879,0.0154939122712719,0.0480052132358265,0.677245215115328,42791
2,0.4,runs_seed3\e3_iwildcam\seed_02\policy_grid_40,5:1,5,1,uncertainty_grid,0.3224977214834895,0.7548549928723329,0.0154705428711644,0.0479710144927536,0.6775022785165105,42791
2,0.4,runs_seed3\e3_iwildcam\seed_02\policy_grid_40,5:1,5,1,uaat_monotone,0.3744946367226753,0.7859362950153069,0.0320861863475964,0.0856786271450858,0.6255053632773246,42791
2,0.41,runs_seed3\e3_iwildcam\seed_02\policy_grid_41,5:1,5,1,fixed,0.3275455119067093,0.7560000934776004,0.0167091210768619,0.0510131278538812,0.6724544880932907,42791
2,0.41,runs_seed3\e3_iwildcam\seed_02\policy_grid_41,5:1,5,1,uncertainty_grid,0.3275455119067093,0.7560000934776004,0.0167091210768619,0.0510131278538812,0.6724544880932907,42791
2,0.41,runs_seed3\e3_iwildcam\seed_02\policy_grid_41,5:1,5,1,uaat_monotone,0.3776261363370802,0.7895819214320767,0.0334416115538314,0.0885574602388761,0.6223738636629197,42791
2,0.42,runs_seed3\e3_iwildcam\seed_02\policy_grid_42,5:1,5,1,fixed,0.3321259143277792,0.7592484400925428,0.0182748708840644,0.055023923444976,0.6678740856722207,42791
2,0.42,runs_seed3\e3_iwildcam\seed_02\policy_grid_42,5:1,5,1,uncertainty_grid,0.3321259143277792,0.7592484400925428,0.0182748708840644,0.055023923444976,0.6678740856722207,42791
2,0.42,runs_seed3\e3_iwildcam\seed_02\policy_grid_42,5:1,5,1,uaat_monotone,0.3810848075529901,0.7938351522516417,0.0349839919609263,0.0918010670264303,0.6189151924470099,42791
2,0.43,runs_seed3\e3_iwildcam\seed_02\policy_grid_43,5:1,5,1,fixed,0.3366362085485265,0.7604636488981327,0.0194199714893318,0.057688302672683,0.6633637914514734,42791
2,0.43,runs_seed3\e3_iwildcam\seed_02\policy_grid_43,5:1,5,1,uncertainty_grid,0.3366362085485265,0.7604636488981327,0.0194199714893318,0.057688302672683,0.6633637914514734,42791
2,0.43,runs_seed3\e3_iwildcam\seed_02\policy_grid_43,5:1,5,1,uaat_monotone,0.38435652356804,0.7965226332640042,0.0361758313664088,0.0941205082993859,0.61564347643196,42791
2,0.44,runs_seed3\e3_iwildcam\seed_02\policy_grid_44,5:1,5,1,fixed,0.3419410623729289,0.7628706971092052,0.0209623518964268,0.0613039912520503,0.6580589376270711,42791
2,0.44,runs_seed3\e3_iwildcam\seed_02\policy_grid_44,5:1,5,1,uncertainty_grid,0.3427589913766913,0.7636886261129677,0.0212895234979318,0.0621122247221654,0.6572410086233087,42791
2,0.44,runs_seed3\e3_iwildcam\seed_02\policy_grid_44,5:1,5,1,uaat_monotone,0.3873010679815849,0.7993035918767966,0.0373209319716762,0.0963615519218005,0.6126989320184151,42791
2,0.45,runs_seed3\e3_iwildcam\seed_02\policy_grid_45,5:1,5,1,fixed,0.3474095019980837,0.7656983945222126,0.0226215793040592,0.065115027579712,0.6525904980019163,42791
2,0.45,runs_seed3\e3_iwildcam\seed_02\policy_grid_45,5:1,5,1,uncertainty_grid,0.3474095019980837,0.7656983945222126,0.0226215793040592,0.065115027579712,0.6525904980019163,42791
2,0.45,runs_seed3\e3_iwildcam\seed_02\policy_grid_45,5:1,5,1,uaat_monotone,0.3905494145965273,0.8030660652941038,0.0387230959781262,0.099150311153662,0.6094505854034726,42791
2,0.46,runs_seed3\e3_iwildcam\seed_02\policy_grid_46,5:1,5,1,fixed,0.352433923021196,0.7678016405318876,0.0240471127106167,0.0682315496319872,0.647566076978804,42791
2,0.46,runs_seed3\e3_iwildcam\seed_02\policy_grid_46,5:1,5,1,uncertainty_grid,0.352433923021196,0.7678016405318876,0.0240471127106167,0.0682315496319872,0.647566076978804,42791
2,0.46,runs_seed3\e3_iwildcam\seed_02\policy_grid_46,5:1,5,1,uaat_monotone,0.3934939590100722,0.8067817999111963,0.0400551517842537,0.1017935621807815,0.6065060409899278,42791
2,0.47,runs_seed3\e3_iwildcam\seed_02\policy_grid_47,5:1,5,1,fixed,0.3579257320464584,0.7725923675539249,0.0261036199200766,0.0729302689997388,0.6420742679535416,42791
2,0.47,runs_seed3\e3_iwildcam\seed_02\policy_grid_47,5:1,5,1,uncertainty_grid,0.3577621462457058,0.7727559533546774,0.0261036199200766,0.0729636161734927,0.6422378537542941,42791
2,0.47,runs_seed3\e3_iwildcam\seed_02\policy_grid_47,5:1,5,1,uaat_monotone,0.3965086116239396,0.8107779673295787,0.0414573157907036,0.1045559026345258,0.6034913883760604,42791
2,0.48,runs_seed3\e3_iwildcam\seed_02\policy_grid_48,5:1,5,1,fixed,0.3640017760744081,0.7774999415764998,0.0283003435301815,0.0777478171545968,0.6359982239255919,42791
2,0.48,runs_seed3\e3_iwildcam\seed_02\policy_grid_48,5:1,5,1,uncertainty_grid,0.3638615596737631,0.7782243929798323,0.028417190530719,0.0780989081567116,0.6361384403262369,42791
