policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.2727272727272727,1.1818181818181819,0.045454545454545456,0.16666666666666666,0.7272727272727273,66
uaat_monotone,cable,0.7416666666666667,3.841666666666667,0.35833333333333334,0.48314606741573035,0.2583333333333333,120
uaat_monotone,capsule,0.7238095238095238,5.895238095238095,0.5619047619047619,0.7763157894736842,0.2761904761904762,105
uaat_monotone,carpet,0.5698924731182796,3.9784946236559144,0.3548387096774194,0.6226415094339622,0.4301075268817204,93
uaat_monotone,grid,0.9365079365079365,7.2063492063492065,0.7142857142857143,0.7627118644067796,0.06349206349206349,63
uaat_monotone,hazelnut,0.6363636363636364,3.090909090909091,0.2727272727272727,0.42857142857142855,0.36363636363636365,88
uaat_monotone,leather,0.5,3.0,0.25,0.5,0.5,100
uaat_monotone,metal_nut,0.7065217391304348,5.510869565217392,0.5217391304347826,0.7384615384615385,0.2934782608695652,92
uaat_monotone,pill,0.8283582089552238,6.962686567164179,0.6791044776119403,0.8198198198198198,0.17164179104477617,134
uaat_monotone,screw,0.9609375,7.0703125,0.703125,0.7317073170731707,0.0390625,128
uaat_monotone,tile,0.3763440860215054,1.6989247311827955,0.10752688172043011,0.2857142857142857,0.6236559139784946,93
uaat_monotone,toothbrush,0.5882352941176471,3.3529411764705883,0.29411764705882354,0.5,0.4117647058823529,34
uaat_monotone,transistor,0.825,2.425,0.225,0.2727272727272727,0.17500000000000004,80
uaat_monotone,wood,0.6190476190476191,4.349206349206349,0.3968253968253968,0.6410256410256411,0.38095238095238093,63
uaat_monotone,zipper,0.5289256198347108,3.6942148760330578,0.32231404958677684,0.609375,0.47107438016528924,121
