policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.7156,0.3134,0.0058,0.00810508664058133,0.2844,40000
fixed,contrast,0.497075,0.5770500000000001,0.014825,0.029824473168032994,0.5029250000000001,40000
fixed,defocus_blur,0.5263,0.5287,0.011,0.020900627018810566,0.4737,40000
fixed,elastic_transform,0.5139,0.5371,0.0102,0.0198482194979568,0.4861,40000
fixed,fog,0.624575,0.44855,0.014625,0.023415922827522716,0.375425,40000
fixed,frost,0.4079,0.6639750000000001,0.014375,0.03524148075508703,0.5921000000000001,40000
fixed,gaussian_blur,0.40005,0.680325,0.016075,0.04018247719035121,0.59995,40000
fixed,gaussian_noise,0.2273,1.0360749999999999,0.052675,0.23174219093708756,0.7726999999999999,40000
fixed,glass_blur,0.167575,0.939425,0.0214,0.12770401312844995,0.832425,40000
fixed,impulse_noise,0.265125,0.8102499999999999,0.015075,0.05685997171145686,0.734875,40000
fixed,jpeg_compression,0.463075,0.60205,0.013025,0.028127193219240943,0.536925,40000
fixed,motion_blur,0.4324,0.667475,0.019975,0.04619565217391304,0.5676,40000
fixed,pixelate,0.462975,0.6444,0.021475,0.04638479399535612,0.537025,40000
fixed,saturate,0.674525,0.35822499999999996,0.00655,0.009710537044586931,0.32547499999999996,40000
fixed,shot_noise,0.294275,0.85635,0.030125,0.10237023192591964,0.7057249999999999,40000
fixed,snow,0.465725,0.6017750000000001,0.0135,0.028987063181061784,0.534275,40000
fixed,spatter,0.53795,0.5244249999999999,0.012475,0.02318988753601636,0.46204999999999996,40000
fixed,speckle_noise,0.304725,0.79865,0.020675,0.06784805972598244,0.695275,40000
fixed,zoom_blur,0.4034,0.67535,0.01575,0.03904313336638572,0.5966,40000
