policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.7509,0.28959999999999997,0.0081,0.010787055533359968,0.2491,40000
fixed,contrast,0.539225,0.5785250000000001,0.02355,0.04367379108906301,0.46077500000000005,40000
fixed,defocus_blur,0.5706,0.51065,0.01625,0.028478794251664913,0.4294,40000
fixed,elastic_transform,0.568875,0.503375,0.01445,0.025401010766864424,0.431125,40000
fixed,fog,0.6688,0.4297,0.0197,0.02945574162679426,0.33120000000000005,40000
fixed,frost,0.4609,0.651975,0.022575,0.04898025602082881,0.5391,40000
fixed,gaussian_blur,0.444975,0.6835249999999999,0.0257,0.05775605371088263,0.555025,40000
fixed,gaussian_noise,0.27405,1.0887,0.07255,0.2647327130085751,0.72595,40000
fixed,glass_blur,0.213675,0.9571999999999999,0.034175,0.15993915993915994,0.7863249999999999,40000
fixed,impulse_noise,0.3089,0.8246,0.0267,0.08643573972159276,0.6911,40000
fixed,jpeg_compression,0.51845,0.5780500000000001,0.0193,0.037226347767383546,0.48155000000000003,40000
fixed,motion_blur,0.488075,0.6527999999999999,0.028175,0.057726783793474366,0.511925,40000
fixed,pixelate,0.507525,0.644225,0.03035,0.059800009851731444,0.492475,40000
fixed,saturate,0.714,0.333,0.0094,0.013165266106442577,0.28600000000000003,40000
fixed,shot_noise,0.34225,0.879125,0.044275,0.1293644996347699,0.6577500000000001,40000
fixed,snow,0.517275,0.5797249999999999,0.0194,0.0375042288917887,0.48272499999999996,40000
fixed,spatter,0.588925,0.4947,0.016725,0.028399201935730357,0.41107499999999997,40000
fixed,speckle_noise,0.352075,0.801925,0.0308,0.08748136050557409,0.647925,40000
fixed,zoom_blur,0.456475,0.6656500000000001,0.024425,0.053507859137959364,0.543525,40000
