policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,brightness,0.953825,0.303425,0.05145,0.053940712394831336,0.046174999999999966,40000
uncertainty_grid,contrast,0.8932,0.991925,0.177025,0.19819189431258397,0.1068,40000
uncertainty_grid,defocus_blur,0.898225,0.7884,0.137325,0.15288485624425951,0.10177499999999995,40000
uncertainty_grid,elastic_transform,0.9053,0.644825,0.110025,0.1215342980227549,0.0947,40000
uncertainty_grid,fog,0.935975,0.57615,0.102425,0.10943134164908251,0.064025,40000
uncertainty_grid,frost,0.86565,1.046225,0.182375,0.2106798359614163,0.13434999999999997,40000
uncertainty_grid,gaussian_blur,0.85745,1.262675,0.224025,0.2612688786518164,0.14254999999999995,40000
uncertainty_grid,gaussian_noise,0.79825,2.2407500000000002,0.4078,0.5108675227059192,0.20174999999999998,40000
uncertainty_grid,glass_blur,0.7533,1.8710750000000003,0.324875,0.4312690827027745,0.24670000000000003,40000
uncertainty_grid,impulse_noise,0.800125,1.72925,0.305875,0.3822840181221684,0.19987500000000002,40000
uncertainty_grid,jpeg_compression,0.883225,0.761025,0.12885,0.14588581618500382,0.11677499999999996,40000
uncertainty_grid,motion_blur,0.878025,0.985975,0.1728,0.19680533014435808,0.12197499999999994,40000
uncertainty_grid,pixelate,0.87245,1.105175,0.195525,0.2241102641985214,0.12755000000000005,40000
uncertainty_grid,saturate,0.946625,0.3661249999999999,0.06255,0.06607685197411858,0.05337499999999995,40000
uncertainty_grid,shot_noise,0.813925,1.720325,0.30685,0.37700033786896825,0.186075,40000
uncertainty_grid,snow,0.88385,0.7954,0.13585,0.1537025513378967,0.11614999999999998,40000
uncertainty_grid,spatter,0.913525,0.6186,0.106425,0.11649927478722531,0.08647499999999997,40000
uncertainty_grid,speckle_noise,0.813775,1.54535,0.271825,0.33402967650763415,0.18622499999999997,40000
uncertainty_grid,zoom_blur,0.86785,1.0184,0.17725,0.2042403641182232,0.13215,40000
