policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.32651725830197936,0.6970858358065949,0.0047206188217148465,0.014457486401374177,0.6734827416980207,42791
