seed,cost_ratio,c_wrong,c_defer,target_coverage,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
3,2:1,2,1,0.6,uaat_monotone,0.5420289855072464,1.0478260869565217,0.294927536231884,0.5441176470588235,0.4579710144927535,1380
3,2:1,2,1,0.6,fixed,0.6043478260869565,1.1115942028985508,0.3579710144927536,0.592326139088729,0.3956521739130435,1380
3,2:1,2,1,0.6,uncertainty_grid,0.6043478260869565,1.1115942028985508,0.3579710144927536,0.592326139088729,0.3956521739130435,1380
3,2:1,2,1,0.7,uaat_monotone,0.6420289855072464,1.1289855072463768,0.3855072463768116,0.600451467268623,0.3579710144927536,1380
3,2:1,2,1,0.7,fixed,0.6934782608695652,1.1833333333333331,0.4384057971014493,0.632183908045977,0.3065217391304348,1380
3,2:1,2,1,0.7,uncertainty_grid,0.6934782608695652,1.1833333333333331,0.4384057971014493,0.632183908045977,0.3065217391304348,1380
3,2:1,2,1,0.8,uaat_monotone,0.7152173913043478,1.193478260869565,0.4543478260869565,0.6352583586626139,0.2847826086956522,1380
3,2:1,2,1,0.8,fixed,0.7963768115942029,1.2572463768115942,0.5268115942028986,0.6615104640582348,0.203623188405797,1380
3,2:1,2,1,0.8,uncertainty_grid,0.7963768115942029,1.2572463768115942,0.5268115942028986,0.6615104640582348,0.203623188405797,1380
3,2:1,2,1,0.9,uaat_monotone,0.8239130434782609,1.2833333333333332,0.553623188405797,0.671943711521548,0.1760869565217391,1380
3,2:1,2,1,0.9,fixed,0.9115942028985508,1.3695652173913042,0.6405797101449275,0.7027027027027027,0.0884057971014492,1380
3,2:1,2,1,0.9,uncertainty_grid,0.9115942028985508,1.3695652173913042,0.6405797101449275,0.7027027027027027,0.0884057971014492,1380
3,5:1,5,1,0.6,uaat_monotone,0.4956521739130435,1.8014492753623188,0.2594202898550725,0.5233918128654971,0.5043478260869565,1380
3,5:1,5,1,0.6,fixed,0.6043478260869565,2.185507246376812,0.3579710144927536,0.592326139088729,0.3956521739130435,1380
3,5:1,5,1,0.6,uncertainty_grid,0.6043478260869565,2.185507246376812,0.3579710144927536,0.592326139088729,0.3956521739130435,1380
3,5:1,5,1,0.7,uaat_monotone,0.5565217391304348,1.9869565217391305,0.308695652173913,0.5546875,0.4434782608695652,1380
3,5:1,5,1,0.7,fixed,0.6934782608695652,2.498550724637681,0.4384057971014493,0.632183908045977,0.3065217391304348,1380
3,5:1,5,1,0.7,uncertainty_grid,0.6934782608695652,2.498550724637681,0.4384057971014493,0.632183908045977,0.3065217391304348,1380
3,5:1,5,1,0.8,uaat_monotone,0.6652173913043479,2.3528985507246376,0.4036231884057971,0.6067538126361656,0.3347826086956521,1380
3,5:1,5,1,0.8,fixed,0.7963768115942029,2.83768115942029,0.5268115942028986,0.6615104640582348,0.203623188405797,1380
3,5:1,5,1,0.8,uncertainty_grid,0.7963768115942029,2.83768115942029,0.5268115942028986,0.6615104640582348,0.203623188405797,1380
3,5:1,5,1,0.9,uaat_monotone,0.741304347826087,2.628260869565217,0.4739130434782608,0.6392961876832844,0.258695652173913,1380
3,5:1,5,1,0.9,fixed,0.9115942028985508,3.291304347826087,0.6405797101449275,0.7027027027027027,0.0884057971014492,1380
3,5:1,5,1,0.9,uncertainty_grid,0.9115942028985508,3.291304347826087,0.6405797101449275,0.7027027027027027,0.0884057971014492,1380
3,10:1,10,1,0.6,uaat_monotone,0.4492753623188406,2.8260869565217392,0.2275362318840579,0.5064516129032258,0.5507246376811594,1380
