policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.49304760346801896,0.9628893926292913,0.09118739921946203,0.18494644042089298,0.5069523965319811,42791
