policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.922775,0.272475,0.03905,0.04231800818184281,0.07722499999999999,40000
fixed,contrast,0.813975,0.850525,0.1329,0.16327282778955127,0.186025,40000
fixed,defocus_blur,0.8305,0.6663749999999999,0.099375,0.11965683323299217,0.16949999999999998,40000
fixed,elastic_transform,0.844025,0.554225,0.07965,0.09436924261722106,0.15597499999999997,40000
fixed,fog,0.887375,0.5133749999999999,0.08015,0.09032258064516129,0.11262499999999998,40000
fixed,frost,0.780875,0.8941250000000001,0.135,0.17288298383223946,0.21912500000000001,40000
fixed,gaussian_blur,0.7649,1.063725,0.165725,0.21666230879853576,0.23509999999999998,40000
fixed,gaussian_noise,0.675325,1.9278,0.320625,0.4747714063599008,0.32467500000000005,40000
fixed,glass_blur,0.6246,1.5719,0.2393,0.383125200128082,0.37539999999999996,40000
fixed,impulse_noise,0.683325,1.43755,0.224175,0.32806497640215126,0.31667500000000004,40000
fixed,jpeg_compression,0.81505,0.6658249999999999,0.096175,0.11799889577326544,0.18494999999999995,40000
fixed,motion_blur,0.799425,0.8567,0.131225,0.16414923226068737,0.20057499999999995,40000
fixed,pixelate,0.794975,0.9445250000000001,0.1479,0.186043586276298,0.205025,40000
fixed,saturate,0.906625,0.32737499999999997,0.0468,0.05162001930235764,0.09337499999999999,40000
fixed,shot_noise,0.702675,1.462075,0.23295,0.33151883872344967,0.29732499999999995,40000
fixed,snow,0.812425,0.700075,0.1025,0.12616549219927994,0.18757500000000005,40000
fixed,spatter,0.854025,0.543725,0.07955,0.09314715611369691,0.14597499999999997,40000
fixed,speckle_noise,0.703825,1.2909249999999999,0.19895,0.2826696977231556,0.29617499999999997,40000
fixed,zoom_blur,0.7824,0.8741,0.1313,0.16781697341513294,0.21760000000000002,40000
