policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.4864433811802233,2.8819776714513554,0.23684210526315788,0.48688524590163934,0.5135566188197767,1254
fixed,0.5494417862838915,3.1778309409888355,0.2727272727272727,0.49637155297532654,0.4505582137161085,1254
uncertainty_grid,0.5494417862838915,3.1778309409888355,0.2727272727272727,0.49637155297532654,0.4505582137161085,1254
