policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,brightness,0.9354,0.28485,0.04405,0.04709215308958734,0.06459999999999999,40000
uncertainty_grid,contrast,0.8414,0.9026,0.1488,0.17684811029236985,0.15859999999999996,40000
uncertainty_grid,defocus_blur,0.854425,0.703825,0.11165,0.130672674605729,0.145575,40000
uncertainty_grid,elastic_transform,0.867725,0.5862750000000001,0.0908,0.10464144746319398,0.13227500000000003,40000
uncertainty_grid,fog,0.9057,0.5329250000000001,0.087725,0.09685878326156563,0.09430000000000005,40000
uncertainty_grid,frost,0.812,0.946375,0.151675,0.18679187192118227,0.18799999999999994,40000
uncertainty_grid,gaussian_blur,0.797525,1.1336,0.186225,0.2335036519231372,0.20247499999999996,40000
uncertainty_grid,gaussian_noise,0.718425,2.0417,0.352025,0.4899954762153321,0.281575,40000
uncertainty_grid,glass_blur,0.6724,1.6828500000000002,0.27105,0.4031082688875669,0.3276,40000
uncertainty_grid,impulse_noise,0.7264,1.53885,0.25305,0.3483617841409692,0.27359999999999995,40000
uncertainty_grid,jpeg_compression,0.8422,0.7008000000000001,0.1086,0.12894799335074805,0.15780000000000005,40000
uncertainty_grid,motion_blur,0.8294,0.9021,0.1463,0.17639257294429708,0.17059999999999997,40000
uncertainty_grid,pixelate,0.82455,0.99795,0.1645,0.1995027590807107,0.17545,40000
uncertainty_grid,saturate,0.922025,0.34397500000000003,0.0532,0.05769908625037282,0.07797500000000002,40000
uncertainty_grid,shot_noise,0.741575,1.5522999999999998,0.258775,0.3489532414118599,0.258425,40000
uncertainty_grid,snow,0.839025,0.7325999999999999,0.114325,0.13625934864872918,0.16097499999999998,40000
uncertainty_grid,spatter,0.87615,0.570225,0.089275,0.10189465274211038,0.12385000000000002,40000
uncertainty_grid,speckle_noise,0.7429,1.3817249999999999,0.224925,0.30276618656615967,0.2571,40000
uncertainty_grid,zoom_blur,0.81375,0.924625,0.147675,0.18147465437788018,0.18625000000000003,40000
