policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.3333333333333333,2.787878787878788,0.10606060606060606,0.3181818181818182,0.6666666666666667,66
uncertainty_grid,cable,0.775,8.058333333333334,0.39166666666666666,0.5053763440860215,0.22499999999999998,120
uncertainty_grid,capsule,0.7428571428571429,11.876190476190477,0.580952380952381,0.782051282051282,0.2571428571428571,105
uncertainty_grid,carpet,0.43010752688172044,6.161290322580644,0.27956989247311825,0.65,0.5698924731182795,93
uncertainty_grid,grid,1.0,14.603174603174603,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,0.7386363636363636,7.761363636363637,0.375,0.5076923076923077,0.26136363636363635,88
uncertainty_grid,leather,0.33,3.47,0.14,0.42424242424242425,0.6699999999999999,100
uncertainty_grid,metal_nut,0.7391304347826086,11.347826086956522,0.5543478260869565,0.75,0.26086956521739135,92
uncertainty_grid,pill,0.8805970149253731,14.746268656716419,0.7313432835820896,0.8305084745762712,0.11940298507462688,134
uncertainty_grid,screw,0.984375,14.546875,0.7265625,0.7380952380952381,0.015625,128
uncertainty_grid,tile,0.43010752688172044,3.5806451612903225,0.15053763440860216,0.35,0.5698924731182795,93
uncertainty_grid,toothbrush,0.6764705882352942,7.970588235294117,0.38235294117647056,0.5652173913043478,0.32352941176470584,34
uncertainty_grid,transistor,0.85,5.15,0.25,0.29411764705882354,0.15000000000000002,80
uncertainty_grid,wood,0.4444444444444444,5.952380952380952,0.2698412698412698,0.6071428571428571,0.5555555555555556,63
uncertainty_grid,zipper,0.6859504132231405,9.735537190082644,0.47107438016528924,0.6867469879518072,0.31404958677685946,121
