policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.94295,0.5395500000000001,0.04825,0.05116920303303463,0.057050000000000045,40000
uaat_monotone,contrast,0.738025,1.113475,0.08515,0.11537549541004709,0.26197499999999996,40000
uaat_monotone,defocus_blur,0.776175,0.936325,0.07125,0.09179630882210842,0.22382500000000005,40000
uaat_monotone,elastic_transform,0.901575,1.1724249999999998,0.1074,0.11912486481989851,0.09842499999999998,40000
uaat_monotone,fog,0.882,0.884,0.0766,0.08684807256235828,0.118,40000
uaat_monotone,frost,0.7272,1.3310500000000003,0.105825,0.14552392739273928,0.27280000000000004,40000
uaat_monotone,gaussian_blur,0.63055,1.2077,0.083825,0.13293949726429308,0.36944999999999995,40000
uaat_monotone,gaussian_noise,0.3717,1.75405,0.112575,0.30286521388216303,0.6283000000000001,40000
uaat_monotone,glass_blur,0.41885,1.78715,0.1206,0.2879312403008237,0.58115,40000
uaat_monotone,impulse_noise,0.4678,1.3262,0.0794,0.16973065412569474,0.5322,40000
uaat_monotone,jpeg_compression,0.831675,1.217575,0.104925,0.12616106051041573,0.16832499999999995,40000
uaat_monotone,motion_blur,0.7651,1.37515,0.114025,0.14903280616912823,0.2349,40000
uaat_monotone,pixelate,0.7124,1.25835,0.097075,0.13626473891072433,0.28759999999999997,40000
uaat_monotone,saturate,0.939225,0.678775,0.0618,0.0657989299688573,0.06077500000000002,40000
uaat_monotone,shot_noise,0.513475,1.5842749999999999,0.109775,0.21378840255124398,0.486525,40000
uaat_monotone,snow,0.805675,1.1940749999999998,0.099975,0.12408849722282558,0.19432499999999997,40000
uaat_monotone,spatter,0.861425,0.981325,0.084275,0.09783208056418144,0.138575,40000
uaat_monotone,speckle_noise,0.5473,1.45845,0.100575,0.18376575918143614,0.4527,40000
uaat_monotone,zoom_blur,0.73385,1.33115,0.1065,0.14512502555018056,0.26615,40000
