policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,0.42684209296347364,0.7208525157159216,0.02953892173587904,0.06920339447029838,0.5731579070365264,42791
uncertainty_grid,0.42679535416325864,0.7208992545161366,0.02953892173587904,0.06921097300553031,0.5732046458367414,42791
uaat_monotone,0.4546750484915052,0.7548316234722254,0.04190133439274614,0.09215666118421052,0.5453249515084948,42791
