policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.81155,0.25870000000000004,0.01405,0.017312550058529972,0.18845,40000
fixed,contrast,0.61525,0.595125,0.042075,0.06838683462007314,0.38475000000000004,40000
fixed,defocus_blur,0.6438,0.5066999999999999,0.0301,0.04675365020192607,0.35619999999999996,40000
fixed,elastic_transform,0.652675,0.482575,0.02705,0.04144482322748688,0.347325,40000
fixed,fog,0.7394,0.4156000000000001,0.031,0.04192588585339464,0.26060000000000005,40000
fixed,frost,0.549825,0.65405,0.040775,0.07415995998726868,0.450175,40000
fixed,gaussian_blur,0.523475,0.7179,0.048275,0.09222025884712737,0.476525,40000
fixed,gaussian_noise,0.368325,1.2376749999999999,0.1212,0.3290572184891061,0.631675,40000
fixed,glass_blur,0.302925,1.0307,0.066725,0.22026904349261367,0.697075,40000
fixed,impulse_noise,0.39435,0.891525,0.057175,0.14498541904399645,0.60565,40000
fixed,jpeg_compression,0.60255,0.5567,0.03185,0.05285868392664509,0.39744999999999997,40000
fixed,motion_blur,0.573925,0.66195,0.047175,0.08219715119571372,0.426075,40000
fixed,pixelate,0.587075,0.67405,0.052225,0.08895796959502619,0.412925,40000
fixed,saturate,0.778825,0.30217499999999997,0.0162,0.020800564953616024,0.221175,40000
fixed,shot_noise,0.429725,0.9592749999999999,0.0778,0.18104601780208274,0.570275,40000
fixed,snow,0.603975,0.5711499999999999,0.035025,0.05799081087793369,0.39602499999999996,40000
fixed,spatter,0.6698,0.46557500000000007,0.027075,0.04042251418333831,0.33020000000000005,40000
fixed,speckle_noise,0.434425,0.8540749999999999,0.0577,0.13281924382804858,0.5655749999999999,40000
fixed,zoom_blur,0.54885,0.6666500000000001,0.0431,0.07852783091919469,0.45115000000000005,40000
