policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.6363636363636364,2.3333333333333335,0.3939393939393939,0.6190476190476191,0.36363636363636365,66
uncertainty_grid,cable,0.9333333333333333,2.8166666666666664,0.55,0.5892857142857143,0.06666666666666665,120
uncertainty_grid,capsule,0.9238095238095239,3.838095238095238,0.7523809523809524,0.8144329896907216,0.07619047619047614,105
uncertainty_grid,carpet,0.8172043010752689,3.086021505376344,0.5806451612903226,0.7105263157894737,0.18279569892473113,93
uncertainty_grid,grid,1.0,3.6507936507936507,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,1.0,3.1818181818181817,0.6363636363636364,0.6363636363636364,0.0,88
uncertainty_grid,leather,0.72,2.58,0.46,0.6388888888888888,0.28,100
uncertainty_grid,metal_nut,0.9782608695652174,3.9347826086956523,0.782608695652174,0.8,0.021739130434782594,92
uncertainty_grid,pill,0.9328358208955224,3.9477611940298507,0.7761194029850746,0.832,0.06716417910447758,134
uncertainty_grid,screw,1.0,3.7109375,0.7421875,0.7421875,0.0,128
uncertainty_grid,tile,0.6774193548387096,2.3118279569892475,0.3978494623655914,0.5873015873015873,0.32258064516129037,93
uncertainty_grid,toothbrush,0.9411764705882353,3.2941176470588234,0.6470588235294118,0.6875,0.05882352941176472,34
uncertainty_grid,transistor,0.925,1.7,0.325,0.35135135135135137,0.07499999999999996,80
uncertainty_grid,wood,0.9523809523809523,3.6190476190476195,0.7142857142857143,0.75,0.04761904761904767,63
uncertainty_grid,zipper,0.9917355371900827,3.892561983471074,0.7768595041322314,0.7833333333333333,0.008264462809917328,121
