policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,0.9,3.244927536231884,0.6289855072463768,0.6988727858293076,0.09999999999999998,1380
uncertainty_grid,0.9,3.244927536231884,0.6289855072463768,0.6988727858293076,0.09999999999999998,1380
uaat_monotone,0.9,3.248550724637681,0.6297101449275362,0.6996779388083736,0.09999999999999998,1380
