policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.2727272727272727,1.1818181818181819,0.045454545454545456,0.16666666666666666,0.7272727272727273,66
uaat_monotone,cable,0.7166666666666667,3.7,0.3416666666666667,0.47674418604651164,0.2833333333333333,120
uaat_monotone,capsule,0.6761904761904762,5.466666666666666,0.5142857142857142,0.7605633802816901,0.32380952380952377,105
uaat_monotone,carpet,0.5698924731182796,3.9784946236559144,0.3548387096774194,0.6226415094339622,0.4301075268817204,93
uaat_monotone,grid,0.9206349206349206,7.063492063492063,0.6984126984126984,0.7586206896551724,0.07936507936507942,63
uaat_monotone,hazelnut,0.5909090909090909,2.6818181818181817,0.22727272727272727,0.38461538461538464,0.40909090909090906,88
uaat_monotone,leather,0.51,3.09,0.26,0.5098039215686274,0.49,100
uaat_monotone,metal_nut,0.6739130434782609,5.217391304347826,0.4891304347826087,0.7258064516129032,0.32608695652173914,92
uaat_monotone,pill,0.7686567164179104,6.425373134328358,0.6194029850746269,0.8058252427184466,0.23134328358208955,134
uaat_monotone,screw,0.9296875,6.7890625,0.671875,0.7226890756302521,0.0703125,128
uaat_monotone,tile,0.3655913978494624,1.6021505376344085,0.0967741935483871,0.2647058823529412,0.6344086021505376,93
uaat_monotone,toothbrush,0.4411764705882353,2.323529411764706,0.17647058823529413,0.4,0.5588235294117647,34
uaat_monotone,transistor,0.8125,2.3125,0.2125,0.26153846153846155,0.1875,80
uaat_monotone,wood,0.6349206349206349,4.333333333333333,0.3968253968253968,0.625,0.3650793650793651,63
uaat_monotone,zipper,0.4214876033057851,2.8099173553719012,0.2231404958677686,0.5294117647058824,0.578512396694215,121
