policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.40272487205253443,0.6679909326727582,0.035357902362646354,0.08779666918122207,0.5972751279474655,42791
