policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.99195,0.37729999999999997,0.07385,0.07444931700186501,0.008050000000000002,40000
uaat_monotone,contrast,0.8828,0.951325,0.166825,0.18897258722247395,0.11719999999999997,40000
uaat_monotone,defocus_blur,0.936625,0.8455,0.156425,0.16700920859468837,0.06337499999999996,40000
uaat_monotone,elastic_transform,0.9884,0.79335,0.15635,0.15818494536624847,0.011600000000000055,40000
uaat_monotone,fog,0.9875,0.6623749999999999,0.129975,0.13162025316455697,0.012499999999999956,40000
uaat_monotone,frost,0.908125,1.123875,0.2064,0.2272814865794907,0.09187500000000004,40000
uaat_monotone,gaussian_blur,0.760925,1.0014500000000002,0.152475,0.20038111509018627,0.23907500000000004,40000
uaat_monotone,gaussian_noise,0.5304,1.4961,0.2053,0.3870663650075415,0.4696,40000
uaat_monotone,glass_blur,0.709925,1.7812000000000001,0.298225,0.42007958587174704,0.29007499999999997,40000
uaat_monotone,impulse_noise,0.6322,1.2118000000000002,0.1688,0.2670041126225878,0.3678,40000
uaat_monotone,jpeg_compression,0.993575,0.9919250000000001,0.1971,0.19837455652567748,0.006425000000000014,40000
uaat_monotone,motion_blur,0.9622,1.1652999999999998,0.2255,0.23435876117231344,0.037799999999999945,40000
uaat_monotone,pixelate,0.8471,1.010275,0.171475,0.20242592373981821,0.15290000000000004,40000
uaat_monotone,saturate,0.99575,0.462375,0.091625,0.0920160682902335,0.004249999999999976,40000
uaat_monotone,shot_noise,0.68095,1.3453,0.20525,0.30141713782216023,0.31904999999999994,40000
uaat_monotone,snow,0.987,0.998375,0.197075,0.1996707193515704,0.013000000000000012,40000
uaat_monotone,spatter,0.9922,0.7598,0.1504,0.15158234226970368,0.007800000000000029,40000
uaat_monotone,speckle_noise,0.73425,1.3240000000000003,0.21165,0.28825331971399387,0.26575000000000004,40000
uaat_monotone,zoom_blur,0.915875,1.1107500000000001,0.205325,0.2241845229971339,0.084125,40000
