policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.9066,0.25602500000000006,0.032525,0.03587579969115376,0.09340000000000004,40000
fixed,contrast,0.7814,0.7831,0.1129,0.14448425902226772,0.21860000000000002,40000
fixed,defocus_blur,0.7993,0.6252,0.0849,0.10621794069811084,0.2007,40000
fixed,elastic_transform,0.814025,0.537725,0.07035,0.08642240717422683,0.185975,40000
fixed,fog,0.864725,0.48352500000000004,0.06965,0.0805458382722831,0.13527500000000003,40000
fixed,frost,0.7427,0.83405,0.11535,0.15531170055203986,0.2573,40000
fixed,gaussian_blur,0.7218,0.982575,0.140875,0.1951717927403713,0.2782,40000
fixed,gaussian_noise,0.6173,1.7830750000000002,0.280075,0.45370970354770773,0.38270000000000004,40000
fixed,glass_blur,0.561825,1.4459250000000001,0.20155,0.3587416010323499,0.438175,40000
fixed,impulse_noise,0.6307,1.3268,0.1915,0.30363088631679086,0.36929999999999996,40000
fixed,jpeg_compression,0.7794,0.628725,0.081625,0.10472799589427766,0.22060000000000002,40000
fixed,motion_blur,0.76205,0.8053250000000001,0.113475,0.1489075519979004,0.23795,40000
fixed,pixelate,0.76,0.89225,0.13045,0.17164473684210527,0.24,40000
fixed,saturate,0.8883,0.31170000000000003,0.04,0.04502983226387482,0.11170000000000002,40000
fixed,shot_noise,0.6528,1.346575,0.199875,0.30618106617647056,0.34719999999999995,40000
fixed,snow,0.779325,0.65555,0.086975,0.11160298976678536,0.22067499999999995,40000
fixed,spatter,0.82575,0.51575,0.0683,0.08271268543748107,0.17425000000000002,40000
fixed,speckle_noise,0.653,1.182875,0.167175,0.256010719754977,0.347,40000
fixed,zoom_blur,0.743275,0.81585,0.111825,0.1504490262688776,0.256725,40000
