uaat_target,baseline,baseline_target,cost_ratio,c_wrong_mean,c_wrong_std,c_defer_mean,c_defer_std,uaat_coverage_mean,uaat_coverage_std,baseline_coverage_mean,baseline_coverage_std,coverage_gap_mean,coverage_gap_std,uaat_risk_mean,uaat_risk_std,baseline_risk_mean,baseline_risk_std,risk_delta_baseline_minus_uaat_mean,risk_delta_baseline_minus_uaat_std,risk_reduction_pct_mean,risk_reduction_pct_std,uaat_wrong_auto_rate_mean,uaat_wrong_auto_rate_std,baseline_wrong_auto_rate_mean,baseline_wrong_auto_rate_std,wrong_auto_delta_mean,wrong_auto_delta_std,uaat_auto_error_rate_mean,uaat_auto_error_rate_std,baseline_auto_error_rate_mean,baseline_auto_error_rate_std,uaat_defer_rate_mean,uaat_defer_rate_std,baseline_defer_rate_mean,baseline_defer_rate_std,n_mean,n_std
0.7,uncertainty_grid,0.68,5:1,5.0,,1.0,,0.5209740365964806,,0.5206702343950831,,0.0003038022013974,,1.042228505994251,,1.0418312261924236,,-0.0003972798018274,,-0.0381328368587494,,0.1126405085181463,,0.1125002921175013,,-0.000140216400645,,0.2162113667967523,,0.2160682226211849,,0.4790259634035194,,0.4793297656049169,,42791.0,
0.7,uncertainty_grid,0.69,5:1,5.0,,1.0,,0.4942861816737164,,0.492813909466944,,0.0014722722067724,,0.8980860461311957,,0.8938328153116311,,-0.0042532308195646,,-0.4758418740848941,,0.0784744455609824,,0.0773293449557149,,-0.0011451006052674,,0.158763179045908,,0.1569138846737481,,0.5057138183262835,,0.5071860905330561,,42791.0,
0.8,fixed,0.74,5:1,5.0,,1.0,,0.5673155570096515,,0.5623378747867542,,0.0049776822228972,,1.1385571732373632,,1.1258909583790984,,-0.0126662148582648,,-1.1249948109095629,,0.1411745460494029,,0.1376457666331705,,-0.0035287794162324,,0.2488465974625144,,0.2447741345634376,,0.4326844429903485,,0.4376621252132457,,42791.0,
0.8,fixed,0.75,5:1,5.0,,1.0,,0.6160407562337875,,0.6113902456123951,,0.0046505106213924,,1.3145287560468322,,1.2762964174709637,,-0.0382323385758684,,-2.995568901746784,,0.1861139024561239,,0.1775373326166717,,-0.0085765698394521,,0.3021129699176814,,0.2903829982417246,,0.3839592437662125,,0.3886097543876049,,42791.0,
0.8,fixed,0.77,5:1,5.0,,1.0,,0.6027903063728354,,0.5977658853497231,,0.0050244210231122,,1.1248159659741537,,1.1178051459419036,,-0.00701082003225,,-0.6271951831410197,,0.1455212544693977,,0.1431142062583253,,-0.0024070482110724,,0.2414127316430177,,0.2394151452363266,,0.3972096936271646,,0.4022341146502769,,42791.0,
0.8,uncertainty_grid,0.75,5:1,5.0,,1.0,,0.5673155570096515,,0.5656095908018041,,0.0017059662078474,,1.1385571732373632,,1.1323175434086608,,-0.0062396298287024,,-0.5510494706210239,,0.1411745460494029,,0.1395854268420929,,-0.00158911920731,,0.2488465974625144,,0.246787588315498,,0.4326844429903485,,0.4343904091981959,,42791.0,
0.8,uncertainty_grid,0.76,5:1,5.0,,1.0,,0.6160407562337875,,0.6183543268444299,,0.0023135706106424,,1.3145287560468322,,1.2923511953448157,,-0.0221775607020164,,-1.7160630006690425,,0.1861139024561239,,0.1821411044378491,,-0.0039727980182747,,0.3021129699176814,,0.2945578231292517,,0.3839592437662125,,0.3816456731555701,,42791.0,
0.8,uncertainty_grid,0.78,5:1,5.0,,1.0,,0.6027903063728354,,0.6088429810006777,,0.0060526746278423,,1.1248159659741537,,1.140613680446823,,0.0157977144726693,,1.3850188493689404,,0.1455212544693977,,0.1498913322895001,,0.0043700778201024,,0.2414127316430177,,0.2461904579127163,,0.3972096936271646,,0.3911570189993223,,42791.0,
0.9,fixed,0.83,5:1,5.0,,1.0,,0.7104531326680844,,0.7052651258442196,,0.0051880068238647,,1.3604496272580682,,1.362833306069033,,0.0023836788109647,,0.1749061165697731,,0.2141805519852305,,0.2136196863826505,,-0.00056086560258,,0.3014703463701852,,0.3028927399847576,,0.2895468673319156,,0.2947348741557803,,42791.0,
0.9,fixed,0.84,5:1,5.0,,1.0,,0.7394779276015985,,0.7369306629898811,,0.0025472646117173,,1.6767077189128554,,1.6334509593138744,,-0.043256759598981,,-2.6481823254216867,,0.2832371293028908,,0.2740763244607511,,-0.0091608048421397,,0.3830231014758398,,0.3719160271453035,,0.2605220723984015,,0.2630693370101189,,42791.0,
0.9,fixed,0.85,5:1,5.0,,1.0,,0.6820359421373653,,0.6802598677291954,,0.0017760744081698,,1.4359561590053982,,1.431539342385081,,-0.0044168166203171,,-0.3085361672951497,,0.2235984202285527,,0.2223598420228552,,-0.0012385782056975,,0.3278396436525612,,0.326874849702841,,0.3179640578626347,,0.3197401322708045,,42791.0,
0.9,uncertainty_grid,0.85,5:1,5.0,0.0,1.0,0.0,0.7249655301348414,0.02052362932003674,0.7266481269425813,0.0225065886746296,0.00168259680773985,0.001982959354592915,1.5185786730854618,0.22362824121421673,1.508074127737141,0.19776714629806752,-0.0105045453483208,0.02586109491614913,-0.5891785648567984,1.6375782083661972,0.24870884064406065,0.04883037410685072,0.24694445093594442,0.04405474699453944,-0.00176438970811625,0.004775627112311158,0.3422467239230125,0.057666506159654164,0.339064211821092,0.05012545535354104,0.27503446986515856,0.02052362932003674,0.27335187305741865,0.022506588674629638,42791.0,0.0
0.9,uncertainty_grid,0.86,5:1,5.0,,1.0,,0.6820359421373653,,0.6806104087308079,,0.0014255334065573,,1.4359561590053982,,1.4241779813512188,,-0.0117781776541794,,-0.8270158511371339,,0.2235984202285527,,0.2209576780164053,,-0.0026407422121473,,0.3278396436525612,,0.3246463397884906,,0.3179640578626347,,0.3193895912691921,,42791.0,
