uaat_target,baseline,baseline_target,cost_ratio,c_wrong_mean,c_wrong_std,c_defer_mean,c_defer_std,uaat_coverage_mean,uaat_coverage_std,baseline_coverage_mean,baseline_coverage_std,coverage_gap_mean,coverage_gap_std,uaat_risk_mean,uaat_risk_std,baseline_risk_mean,baseline_risk_std,risk_delta_baseline_minus_uaat_mean,risk_delta_baseline_minus_uaat_std,risk_reduction_pct_mean,risk_reduction_pct_std,uaat_wrong_auto_rate_mean,uaat_wrong_auto_rate_std,baseline_wrong_auto_rate_mean,baseline_wrong_auto_rate_std,wrong_auto_delta_mean,wrong_auto_delta_std,uaat_auto_error_rate_mean,uaat_auto_error_rate_std,baseline_auto_error_rate_mean,baseline_auto_error_rate_std,uaat_defer_rate_mean,uaat_defer_rate_std,baseline_defer_rate_mean,baseline_defer_rate_std,n_mean,n_std
0.6,fixed,0.61,5:1,5.0,0.0,1.0,0.0,0.6140833333333333,0.00092765708562668,0.6097043859649123,0.0017797794366236988,0.0043789473684210335,0.0008567274913646016,0.6473859649122807,0.0002802734533979817,0.6839447368421053,0.00140802753923576,0.036558771929824534,0.0013375479470353563,5.345033501383862,0.1847463472878465,0.0522938596491228,0.00021373513998552626,0.058729824561403465,0.0006375299858970223,0.006435964912280601,0.00043829880248357714,0.08515738402619927,0.00022554966043668287,0.09632359326351997,0.0007647258728859573,0.3859166666666667,0.0009276570856266407,0.3902956140350877,0.0017797794366237244,760000.0,0.0
0.6,uncertainty_grid,0.61,5:1,5.0,0.0,1.0,0.0,0.6140833333333333,0.00092765708562668,0.6098061403508771,0.001653296847604022,0.004277192982456066,0.0007412396189279776,0.6473859649122807,0.0002802734533979817,0.6831105263157896,0.0010516961303971921,0.035724561403508735,0.0010244283702084166,5.229549736390402,0.14213934218082472,0.0522938596491228,0.00021373513998552626,0.0585833333333333,0.0005408540320879984,0.0062894736842104325,0.00035198044754943225,0.08515738402619927,0.00022554966043668287,0.09606765026654751,0.0006264932909506088,0.3859166666666667,0.0009276570856266407,0.3901938596491228,0.0016532968476039803,760000.0,0.0
0.7,fixed,0.68,5:1,5.0,0.0,1.0,0.0,0.6825767543859649,0.0014734975994003593,0.6804728070175439,0.0009152546204821548,0.0021039473684210668,0.0005723018715092638,0.71225,0.001248145438645267,0.754057894736842,0.0005446987019447733,0.04180789473684204,0.0007069549621859601,5.544434452293277,0.09767543820976048,0.07896535087719296,0.0005424601759342501,0.08690614035087717,0.00028757250480825807,0.007940789473684167,0.00025567993647710265,0.11568635735359643,0.0005454535290856265,0.1277141258218061,0.00025324614360798027,0.31742324561403507,0.001473497599400366,0.31952719298245613,0.0009152546204821096,760000.0,0.0
0.7,uncertainty_grid,0.68,5:1,5.0,0.0,1.0,0.0,0.6825767543859649,0.0014734975994003593,0.6803302631578947,0.0007586356484449205,0.0022464912280701333,0.0007444070468089906,0.71225,0.001248145438645267,0.7533057017543859,0.0005111437078943955,0.0410557017543859,0.0008107359748203502,5.450111025651798,0.11045995615906339,0.07896535087719296,0.0005424601759342501,0.08672719298245611,0.00024918959136952315,0.007761842105263099,0.00031061550904583693,0.11568635735359643,0.0005454535290856265,0.1274779129054079,0.00022689605397030886,0.31742324561403507,0.001473497599400366,0.31966973684210526,0.0007586356484449438,760000.0,0.0
0.8,fixed,0.76,5:1,5.0,0.0,1.0,0.0,0.7637315789473685,0.0007894813596117969,0.7607298245614036,0.00103337847651074,0.0030017543859648665,0.0012013571023430415,0.8276828947368421,0.0007069255740974158,0.8678140350877194,0.0016624922329881353,0.04013114035087716,0.001335122011224713,4.624226422658162,0.14569441630170216,0.11828289473684206,0.0002760744560135121,0.12570877192982452,0.0005347099255900455,0.007425877192982401,0.0005072745281469957,0.15487483448799894,0.0002204353178578376,0.16524716782186613,0.0004824713362045268,0.23626842105263154,0.0007894813596117763,0.2392701754385965,0.0010333784765107462,760000.0,0.0
0.8,uncertainty_grid,0.76,5:1,5.0,0.0,1.0,0.0,0.7637315789473685,0.0007894813596117969,0.7607065789473685,0.0009669584564549537,0.0030249999999999336,0.0011242102491128808,0.8276828947368421,0.0007069255740974158,0.8680719298245614,0.001751816594402701,0.040389035087719266,0.0013486760804204722,4.652547831157637,0.14652321516101888,0.11828289473684206,0.0002760744560135121,0.1257557017543859,0.0005411724430454019,0.007472807017543833,0.0004926701889203392,0.15487483448799894,0.0002204353178578376,0.16531391496419626,0.0005035661245270082,0.23626842105263154,0.0007894813596117763,0.23929342105263152,0.0009669584564549448,760000.0,0.0
0.9,fixed,0.85,5:1,5.0,0.0,1.0,0.0,0.8493785087719298,0.0009766405451270262,0.850282894736842,0.0010256686556270492,0.0009043859649122333,0.0008935647637821427,0.9875315789473684,0.0023292361551550816,1.0318421052631577,0.0014540831086909708,0.044310526315789335,0.002011286970327053,4.294295353082735,0.19410095265102897,0.16738201754385962,0.0006593225733819772,0.17642499999999992,0.0004957384178650777,0.009042982456140233,0.0005744206001304035,0.19706369015057454,0.0005514283634727987,0.2074894998535072,0.000333237375349824,0.1506214912280701,0.0009766405451270086,0.14971710526315785,0.0010256686556270732,760000.0,0.0
0.9,uncertainty_grid,0.85,5:1,5.0,0.0,1.0,0.0,0.8493785087719298,0.0009766405451270262,0.8499407894736842,0.001157846888963529,0.0005964912280701349,0.0008990764857558408,0.9875315789473684,0.0023292361551550816,1.0307390350877192,0.0017509071319908713,0.04320745614035087,0.00156002495570395,4.1918965436761875,0.15132308682227763,0.16738201754385962,0.0006593225733819772,0.17613596491228067,0.0005746948084044245,0.008753947368420967,0.0004934701729936516,0.19706369015057454,0.0005514283634727987,0.2072328713225133,0.0004029208955490147,0.1506214912280701,0.0009766405451270086,0.15005921052631577,0.001157846888963525,760000.0,0.0
