policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.48484848484848486,2.9393939393939394,0.24242424242424243,0.5,0.5151515151515151,66
uncertainty_grid,cable,0.875,5.041666666666666,0.49166666666666664,0.5619047619047619,0.125,120
uncertainty_grid,capsule,0.8666666666666667,7.085714285714285,0.6952380952380952,0.8021978021978022,0.1333333333333333,105
uncertainty_grid,carpet,0.5698924731182796,3.9784946236559144,0.3548387096774194,0.6226415094339622,0.4301075268817204,93
uncertainty_grid,grid,1.0,7.301587301587301,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,0.9204545454545454,5.647727272727272,0.5568181818181818,0.6049382716049383,0.07954545454545459,88
uncertainty_grid,leather,0.46,2.54,0.2,0.43478260869565216,0.54,100
uncertainty_grid,metal_nut,0.8043478260869565,6.282608695652174,0.6086956521739131,0.7567567567567568,0.19565217391304346,92
uncertainty_grid,pill,0.9552238805970149,8.029850746268657,0.7985074626865671,0.8359375,0.04477611940298509,134
uncertainty_grid,screw,1.0,7.421875,0.7421875,0.7421875,0.0,128
uncertainty_grid,tile,0.4731182795698925,2.4623655913978495,0.1935483870967742,0.4090909090909091,0.5268817204301075,93
uncertainty_grid,toothbrush,0.7941176470588235,5.205882352941177,0.5,0.6296296296296297,0.20588235294117652,34
uncertainty_grid,transistor,0.9,3.1,0.3,0.3333333333333333,0.09999999999999998,80
uncertainty_grid,wood,0.7301587301587301,5.19047619047619,0.49206349206349204,0.6739130434782609,0.2698412698412699,63
uncertainty_grid,zipper,0.9008264462809917,6.958677685950414,0.6859504132231405,0.7614678899082569,0.09917355371900827,121
