policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,0.799981304479914,1.5321913486480803,0.26643453062559885,0.3330509464828231,0.200018695520086,42791
uaat_monotone,0.799981304479914,1.5367483816690426,0.26734593722979133,0.3341902313624679,0.200018695520086,42791
fixed,0.8000046738800215,1.5404641162861348,0.26809375803323127,0.33511523968100954,0.1999953261199785,42791
