policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.46563529714192237,0.9148185366081651,0.07609076675001752,0.16341279799247177,0.5343647028580776,42791
