policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.91065,0.25872500000000004,0.033875,0.03719870422225883,0.08935000000000004,40000
fixed,contrast,0.78975,0.79725,0.1174,0.14865463754352642,0.21025000000000005,40000
fixed,defocus_blur,0.80745,0.6355500000000001,0.0886,0.10972815654220075,0.19255,40000
fixed,elastic_transform,0.8219,0.545725,0.073525,0.08945735490935637,0.17810000000000004,40000
fixed,fog,0.87115,0.491725,0.072575,0.08330941858462951,0.12885000000000002,40000
fixed,frost,0.7531,0.85015,0.12065,0.16020448811578808,0.2469,40000
fixed,gaussian_blur,0.7337,1.004175,0.147575,0.2011380673299714,0.2663,40000
fixed,gaussian_noise,0.632975,1.8184,0.290275,0.4585884118646076,0.36702500000000005,40000
fixed,glass_blur,0.57735,1.47765,0.211,0.3654628907941457,0.42264999999999997,40000
fixed,impulse_noise,0.645075,1.358425,0.2007,0.31112661318451346,0.35492500000000005,40000
fixed,jpeg_compression,0.78835,0.637775,0.085225,0.10810553688082704,0.21165,40000
fixed,motion_blur,0.7723,0.819325,0.118325,0.15321118736242392,0.2277,40000
fixed,pixelate,0.769475,0.9088999999999999,0.135675,0.17632151791806103,0.23052499999999998,40000
fixed,saturate,0.893625,0.316125,0.04195,0.04694362847950762,0.106375,40000
fixed,shot_noise,0.6664,1.3773499999999999,0.20875,0.313250300120048,0.3336,40000
fixed,snow,0.78865,0.6651,0.09075,0.1150700564255373,0.21135000000000004,40000
fixed,spatter,0.833525,0.52285,0.071275,0.0855103326234966,0.16647500000000004,40000
fixed,speckle_noise,0.66555,1.2082,0.17475,0.26256479603335586,0.33445,40000
fixed,zoom_blur,0.7543,0.83145,0.11715,0.15530955853108844,0.24570000000000003,40000
