policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.5206702343950831,1.9941342805730178,0.07574022574840504,0.14546678635547577,0.4793297656049169,42791
