policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.25757575757575757,1.0454545454545454,0.030303030303030304,0.11764705882352941,0.7424242424242424,66
uncertainty_grid,cable,0.6333333333333333,3.1166666666666667,0.275,0.4342105263157895,0.3666666666666667,120
uncertainty_grid,capsule,0.5428571428571428,4.266666666666667,0.38095238095238093,0.7017543859649122,0.4571428571428572,105
uncertainty_grid,carpet,0.3118279569892473,2.516129032258065,0.1827956989247312,0.5862068965517241,0.6881720430107527,93
uncertainty_grid,grid,0.873015873015873,6.634920634920634,0.6507936507936508,0.7454545454545455,0.12698412698412698,63
uncertainty_grid,hazelnut,0.5227272727272727,2.0681818181818183,0.1590909090909091,0.30434782608695654,0.4772727272727273,88
uncertainty_grid,leather,0.17,1.13,0.03,0.17647058823529413,0.83,100
uncertainty_grid,metal_nut,0.6086956521739131,4.630434782608695,0.42391304347826086,0.6964285714285714,0.3913043478260869,92
uncertainty_grid,pill,0.7313432835820896,6.089552238805971,0.582089552238806,0.7959183673469388,0.26865671641791045,134
uncertainty_grid,screw,0.78125,5.453125,0.5234375,0.67,0.21875,128
uncertainty_grid,tile,0.3333333333333333,1.3118279569892475,0.06451612903225806,0.1935483870967742,0.6666666666666667,93
uncertainty_grid,toothbrush,0.5294117647058824,2.823529411764706,0.23529411764705882,0.4444444444444444,0.47058823529411764,34
uncertainty_grid,transistor,0.775,2.1,0.1875,0.24193548387096775,0.22499999999999998,80
uncertainty_grid,wood,0.19047619047619047,1.6031746031746033,0.07936507936507936,0.4166666666666667,0.8095238095238095,63
uncertainty_grid,zipper,0.4132231404958678,2.7355371900826446,0.21487603305785125,0.52,0.5867768595041323,121
