policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.7121212121212122,1.2272727272727273,0.4696969696969697,0.6595744680851063,0.28787878787878785,66
uncertainty_grid,cable,0.9416666666666667,1.175,0.5583333333333333,0.5929203539823009,0.05833333333333335,120
uncertainty_grid,capsule,0.9428571428571428,1.6,0.7714285714285715,0.8181818181818182,0.05714285714285716,105
uncertainty_grid,carpet,0.8279569892473119,1.3548387096774195,0.5913978494623656,0.7142857142857143,0.17204301075268813,93
uncertainty_grid,grid,1.0,1.4603174603174602,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,1.0,1.2727272727272727,0.6363636363636364,0.6363636363636364,0.0,88
uncertainty_grid,leather,0.7,1.1800000000000002,0.44,0.6285714285714286,0.30000000000000004,100
uncertainty_grid,metal_nut,1.0,1.608695652173913,0.8043478260869565,0.8043478260869565,0.0,92
uncertainty_grid,pill,0.9552238805970149,1.6417910447761193,0.7985074626865671,0.8359375,0.04477611940298509,134
uncertainty_grid,screw,1.0,1.484375,0.7421875,0.7421875,0.0,128
uncertainty_grid,tile,0.6989247311827957,1.139784946236559,0.41935483870967744,0.6,0.30107526881720426,93
uncertainty_grid,toothbrush,0.9117647058823529,1.323529411764706,0.6176470588235294,0.6774193548387096,0.08823529411764708,34
uncertainty_grid,transistor,0.9375,0.7375,0.3375,0.36,0.0625,80
uncertainty_grid,wood,0.9841269841269841,1.507936507936508,0.746031746031746,0.7580645161290323,0.015873015873015928,63
uncertainty_grid,zipper,0.9917355371900827,1.56198347107438,0.7768595041322314,0.7833333333333333,0.008264462809917328,121
