seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,0.4,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_40,10:1,10,1,uaat_monotone,0.2400318979266347,1.700956937799043,0.0940988835725677,0.3920265780730897,0.7599681020733653,1254
2,0.4,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_40,10:1,10,1,fixed,0.416267942583732,2.5215311004784686,0.1937799043062201,0.4655172413793103,0.5837320574162679,1254
2,0.4,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_40,10:1,10,1,uncertainty_grid,0.416267942583732,2.5215311004784686,0.1937799043062201,0.4655172413793103,0.5837320574162679,1254
2,0.41,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_41,10:1,10,1,uaat_monotone,0.2416267942583732,1.715311004784689,0.0956937799043062,0.396039603960396,0.7583732057416268,1254
2,0.41,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_41,10:1,10,1,fixed,0.4226475279106858,2.539074960127592,0.1961722488038277,0.4641509433962264,0.5773524720893142,1254
2,0.41,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_41,10:1,10,1,uncertainty_grid,0.4226475279106858,2.539074960127592,0.1961722488038277,0.4641509433962264,0.5773524720893142,1254
2,0.42,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_42,10:1,10,1,uaat_monotone,0.251993620414673,1.7607655502392343,0.1012759170653907,0.4018987341772151,0.7480063795853269,1254
2,0.42,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_42,10:1,10,1,fixed,0.4385964912280701,2.602870813397129,0.2041467304625199,0.4654545454545454,0.5614035087719298,1254
2,0.42,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_42,10:1,10,1,uncertainty_grid,0.4385964912280701,2.602870813397129,0.2041467304625199,0.4654545454545454,0.5614035087719298,1254
2,0.43,runs_seed3\e2_mvtec_loco\seed_02\policy_grid_43,10:1,10,1,uaat_monotone,0.3062200956937799,1.985645933014354,0.1291866028708134,0.421875,0.69377990430622,1254
