seed,cost_ratio,c_wrong,c_defer,target_coverage,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,2:1,2,1,0.6,uaat_monotone,0.5964912280701754,0.9936204146730464,0.2950558213716108,0.4946524064171123,0.4035087719298246,1254
2,2:1,2,1,0.6,fixed,0.6172248803827751,1.009569377990431,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,2:1,2,1,0.6,uncertainty_grid,0.6172248803827751,1.009569377990431,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,2:1,2,1,0.7,uaat_monotone,0.69377990430622,1.0318979266347688,0.3628389154704944,0.5229885057471264,0.3062200956937799,1254
2,2:1,2,1,0.7,fixed,0.7073365231259968,1.043859649122807,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,2:1,2,1,0.7,uncertainty_grid,0.7073365231259968,1.043859649122807,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,2:1,2,1,0.8,uaat_monotone,0.7902711323763956,1.069377990430622,0.4298245614035088,0.5438950554994955,0.2097288676236044,1254
2,2:1,2,1,0.8,fixed,0.817384370015949,1.09170653907496,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,2:1,2,1,0.8,uncertainty_grid,0.817384370015949,1.09170653907496,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,2:1,2,1,0.9,uaat_monotone,0.8740031897926634,1.1403508771929824,0.507177033492823,0.5802919708029197,0.1259968102073365,1254
2,2:1,2,1,0.9,fixed,0.9226475279106858,1.1889952153110048,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,2:1,2,1,0.9,uncertainty_grid,0.9226475279106858,1.1889952153110048,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,5:1,5,1,0.6,uaat_monotone,0.5550239234449761,1.8125996810207337,0.2735247208931419,0.492816091954023,0.4449760765550239,1254
2,5:1,5,1,0.6,fixed,0.6172248803827751,1.9497607655502396,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,5:1,5,1,0.6,uncertainty_grid,0.6172248803827751,1.9497607655502396,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,5:1,5,1,0.7,uaat_monotone,0.65311004784689,2.017543859649123,0.3341307814992025,0.5115995115995116,0.34688995215311,1254
2,5:1,5,1,0.7,fixed,0.7073365231259968,2.1706539074960127,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,5:1,5,1,0.7,uncertainty_grid,0.7073365231259968,2.1706539074960127,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,5:1,5,1,0.8,uaat_monotone,0.7503987240829346,2.263157894736842,0.4027113237639553,0.536663124335813,0.2496012759170653,1254
2,5:1,5,1,0.8,fixed,0.817384370015949,2.4553429027113234,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,5:1,5,1,0.8,uncertainty_grid,0.817384370015949,2.4553429027113234,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
